season,week,celebrity_name,s_mean,s_std,s_p10,s_p90
19,7,Tommy Chong,0.033323146,0.00897606,0.023940125,0.046135545
19,8,Tommy Chong,0.06941336,0.029395692,0.046249375,0.10911221
19,9,Tommy Chong,0.09120261,0.020768775,0.066604055,0.10705497
19,10,Tommy Chong,0.021974003,0.0065601757,0.013310056,0.02974355
19,1,Betsey Johnson,0.10710844,0.031158175,0.07636025,0.13727738
19,2,Betsey Johnson,0.040003937,0.014837974,0.019200249,0.056832302
19,3,Betsey Johnson,0.023682557,0.0038232487,0.019226693,0.027905941
19,4,Betsey Johnson,0.0036962053,0.0005049824,0.00316014,0.004304096
19,1,Michael Waltrip,0.039300997,0.006940338,0.030102499,0.046378706
19,2,Michael Waltrip,0.05313119,0.016901823,0.036610704,0.072840646
19,3,Michael Waltrip,0.027330711,0.010295499,0.012193367,0.034496948
19,4,Michael Waltrip,0.03928737,0.007774943,0.030357279,0.043709617
19,5,Michael Waltrip,0.08898812,0.020911016,0.059788927,0.115865685
19,6,Michael Waltrip,0.06959744,0.019855393,0.044231147,0.08929978
19,7,Michael Waltrip,0.08895543,0.021077985,0.0593111,0.108789675
19,8,Michael Waltrip,0.015840737,0.0050700996,0.010142004,0.022282148
19,1,Tavis Smiley,0.013832419,0.0038459827,0.009975768,0.020051053
19,2,Tavis Smiley,0.0034278901,0.0014871364,0.0011674068,0.0050855684
19,1,Bethany Mota,0.05247682,0.012988693,0.03850988,0.06466504
19,2,Bethany Mota,0.062043857,0.025543472,0.03274257,0.09799866
19,3,Bethany Mota,0.08092248,0.011604569,0.06748383,0.09565546
19,4,Bethany Mota,0.044112504,0.0117234895,0.028371235,0.05767257
19,5,Bethany Mota,0.030863391,0.008193748,0.019441487,0.041348986
19,6,Bethany Mota,0.05934466,0.013303525,0.041316003,0.07469073
19,7,Bethany Mota,0.07272027,0.018294021,0.04742577,0.0895414
19,8,Bethany Mota,0.15355408,0.029793413,0.119227245,0.18629181
19,9,Bethany Mota,0.19459909,0.035338312,0.15837088,0.22667651
19,10,Bethany Mota,0.11358324,0.033227883,0.07343301,0.15266722
19,11,Bethany Mota,0.12089375,0.04218486,0.070349105,0.15768763
19,1,Sadie Robertson,0.08427593,0.031871993,0.058099125,0.13213207
19,2,Sadie Robertson,0.06768875,0.021530092,0.04033151,0.09090987
19,3,Sadie Robertson,0.079918034,0.018107733,0.062306564,0.106722444
19,4,Sadie Robertson,0.20624308,0.039343726,0.14584596,0.25037396
19,5,Sadie Robertson,0.22796173,0.06479934,0.13440979,0.2900198
19,6,Sadie Robertson,0.1329044,0.045025684,0.0830119,0.2065524
19,7,Sadie Robertson,0.086818986,0.0148770055,0.07126932,0.10477964
19,8,Sadie Robertson,0.06328613,0.010995761,0.048129313,0.07613654
19,9,Sadie Robertson,0.10248223,0.013249746,0.09129411,0.113934115
19,10,Sadie Robertson,0.19817053,0.051370468,0.1408197,0.27603313
19,11,Sadie Robertson,0.17324834,0.045030028,0.10689711,0.21768229
20,1,Suzanne Somers,0.05208734,0.014219608,0.033698667,0.07170475
20,2,Suzanne Somers,0.096893616,0.031074904,0.04484268,0.12357714
20,3,Suzanne Somers,0.11331739,0.017382436,0.09355595,0.13881606
20,4,Suzanne Somers,0.034934957,0.013811808,0.014055703,0.04787791
20,5,Suzanne Somers,0.005833328,0.0013767135,0.0043889983,0.0076363673
20,1,Willow Shields,0.004561584,0.0031246531,0.0017819409,0.0065368516
20,2,Willow Shields,0.023366272,0.005923057,0.017813675,0.032995395
20,3,Willow Shields,0.024956139,0.0075545562,0.017779276,0.032458454
20,4,Willow Shields,0.049125716,0.007796395,0.037781093,0.05524535
20,5,Willow Shields,0.03313144,0.00854817,0.024563445,0.04551133
20,6,Willow Shields,0.05264008,0.027656564,0.019176641,0.0813115
20,7,Willow Shields,0.02255253,0.0062018204,0.017667362,0.026508331
20,1,Riker Lynch,0.3526667,0.081645764,0.26007777,0.46190974
20,2,Riker Lynch,0.45872784,0.039046325,0.3968843,0.49949327
20,3,Riker Lynch,0.36262408,0.07134623,0.28382298,0.4641171
20,4,Riker Lynch,0.14995441,0.03475834,0.11572278,0.19627446
20,5,Riker Lynch,0.2593483,0.0704829,0.2077328,0.32552385
20,6,Riker Lynch,0.4884423,0.10931775,0.3812402,0.64113986
20,7,Riker Lynch,0.195512,0.03246506,0.16108026,0.24264547
20,8,Riker Lynch,0.40505266,0.10672889,0.29613966,0.53744507
20,9,Riker Lynch,0.23233962,0.050120402,0.1670217,0.29236338
20,10,Riker Lynch,0.24335349,0.11736974,0.0933002,0.4273991
20,1,Rumer Willis,0.29525092,0.040126666,0.24523002,0.34351
20,2,Rumer Willis,0.05800961,0.025540683,0.04025253,0.096105784
20,3,Rumer Willis,0.079607815,0.020145074,0.056051724,0.10662495
20,4,Rumer Willis,0.425293,0.054224327,0.3541432,0.4849355
20,5,Rumer Willis,0.2847809,0.053449366,0.21229783,0.32674423
20,6,Rumer Willis,0.048485905,0.012458736,0.03301299,0.0689393
20,7,Rumer Willis,0.32960585,0.05729353,0.2696862,0.3990896
20,8,Rumer Willis,0.30660698,0.07675482,0.22639732,0.3983385
20,9,Rumer Willis,0.27482456,0.0802238,0.18129328,0.3921907
20,10,Rumer Willis,0.32322136,0.056562148,0.2608981,0.39115787
20,1,Nastia Liukin,0.15123262,0.046832606,0.085456856,0.19400245
20,2,Nastia Liukin,0.119651176,0.022427574,0.10040043,0.15262571
20,3,Nastia Liukin,0.06347394,0.012180031,0.05035379,0.07930713
20,4,Nastia Liukin,0.09710915,0.03304026,0.053263348,0.14002275
20,5,Nastia Liukin,0.087209105,0.023382213,0.06312715,0.120596245
20,6,Nastia Liukin,0.12116284,0.030767893,0.07765198,0.15630378
20,7,Nastia Liukin,0.10861418,0.019759385,0.08734346,0.13669737
20,8,Nastia Liukin,0.08532395,0.033923477,0.0509122,0.1278494
20,9,Nastia Liukin,0.11916063,0.026460495,0.09302848,0.13921548
20,1,Michael Sam,0.015416526,0.007900365,0.006932134,0.024507752
20,2,Michael Sam,0.0394696,0.010409471,0.02658765,0.05241727
20,3,Michael Sam,0.022225522,0.0063664326,0.016990239,0.032921646
20,4,Michael Sam,0.006817519,0.0012235448,0.005154835,0.008119765
20,1,Robert Herjavec,0.0063614305,0.0018028503,0.004401791,0.007976041
20,2,Robert Herjavec,0.052782893,0.014315338,0.03722279,0.07056385
20,3,Robert Herjavec,0.07243379,0.015741387,0.057879224,0.087570086
20,4,Robert Herjavec,0.013837419,0.0051466906,0.007670303,0.018682964
20,5,Robert Herjavec,0.058176007,0.007923563,0.05545609,0.06599316
20,6,Robert Herjavec,0.04624473,0.007238402,0.038724013,0.055491768
20,7,Robert Herjavec,0.16243869,0.065604694,0.06765727,0.2484161
20,8,Robert Herjavec,0.053060066,0.015013419,0.039780192,0.07262635
20,1,Charlotte McKinney,0.0063568503,0.0017660902,0.00446262,0.00806857
20,2,Charlotte McKinney,0.02866969,0.0043925536,0.024799967,0.033545375
20,3,Charlotte McKinney,0.002529449,0.00086207,0.0012777055,0.003372772
20,1,Noah Galloway,0.07610069,0.01326857,0.060572755,0.088388816
20,2,Noah Galloway,0.047828812,0.012636082,0.03240867,0.06367601
20,3,Noah Galloway,0.030164829,0.01116863,0.0209186,0.042270802
20,4,Noah Galloway,0.14518717,0.024182282,0.12087646,0.17011577
20,5,Noah Galloway,0.12717862,0.023576435,0.10261164,0.15982881
20,6,Noah Galloway,0.1242325,0.047028594,0.070877165,0.18475448
20,7,Noah Galloway,0.101438604,0.012279124,0.08666273,0.117980115
20,8,Noah Galloway,0.08793328,0.030749092,0.05922043,0.13409957
20,9,Noah Galloway,0.3736752,0.05324268,0.30710828,0.43572304
20,10,Noah Galloway,0.43342516,0.09945998,0.31511182,0.56385535
20,1,Redfoo,0.0046238103,0.0013600982,0.0029433307,0.0056143245
20,2,Redfoo,0.0028029855,0.00082431134,0.0020480554,0.0034695829
20,1,Patti LaBelle,0.025489122,0.005000879,0.018817062,0.03139124
20,2,Patti LaBelle,0.0133567015,0.008085901,0.007016368,0.023818674
20,3,Patti LaBelle,0.08345434,0.02453496,0.04274047,0.11250731
20,4,Patti LaBelle,0.013757474,0.006103164,0.009641386,0.023572164
20,5,Patti LaBelle,0.05381663,0.010348668,0.043454506,0.06839679
20,6,Patti LaBelle,0.010326712,0.0024437958,0.007517692,0.012855049
20,1,Chris Soules,0.009852418,0.004393362,0.006034922,0.0132072875
20,2,Chris Soules,0.058440793,0.016229412,0.04027812,0.08037835
20,3,Chris Soules,0.14521271,0.049319297,0.094805814,0.20141025
20,4,Chris Soules,0.06398321,0.021642143,0.045524117,0.0969624
20,5,Chris Soules,0.09052574,0.030494472,0.060306557,0.1312842
20,6,Chris Soules,0.10846493,0.04313872,0.057365067,0.16624695
20,7,Chris Soules,0.07983819,0.018021474,0.059747174,0.10593116
20,8,Chris Soules,0.062023073,0.01322161,0.05114987,0.08046362
21,1,Gary Busey,0.021911664,0.006476773,0.015029153,0.029261593
21,2,Gary Busey,0.040769618,0.019436317,0.015689073,0.06866421
21,3,Gary Busey,0.02174539,0.005932854,0.01327247,0.028110286
21,4,Gary Busey,0.0033897562,0.0005853252,0.0029199056,0.0042102085
21,1,Alexa PenaVega,0.033170026,0.014201114,0.017958999,0.05110892
21,2,Alexa PenaVega,0.015591153,0.0048072576,0.011473234,0.021970361
21,3,Alexa PenaVega,0.058826964,0.026782537,0.03327996,0.092207566
21,4,Alexa PenaVega,0.021136427,0.0064135073,0.01333175,0.029836277
21,5,Alexa PenaVega,0.006564232,0.0020589852,0.00447586,0.00983538
21,6,Alexa PenaVega,0.035676565,0.01100297,0.026531346,0.055489007
21,7,Alexa PenaVega,0.09855161,0.04474355,0.05090154,0.1525067
21,8,Alexa PenaVega,0.0861277,0.015107406,0.06740902,0.106331944
21,9,Alexa PenaVega,0.03539814,0.02032759,0.014006595,0.06389763
21,1,Carlos PenaVega,0.022256428,0.012750924,0.010709062,0.035959598
21,2,Carlos PenaVega,0.06628459,0.034711257,0.031201513,0.11339364
21,3,Carlos PenaVega,0.05839699,0.017968863,0.0371212,0.080377765
21,4,Carlos PenaVega,0.16793734,0.04891344,0.11353781,0.22666802
21,5,Carlos PenaVega,0.04141297,0.014945934,0.028857388,0.06480516
21,6,Carlos PenaVega,0.0721246,0.032365758,0.0404192,0.124793015
21,7,Carlos PenaVega,0.20311093,0.034520756,0.16108614,0.25064823
21,8,Carlos PenaVega,0.19901223,0.041713845,0.14813282,0.25324428
21,9,Carlos PenaVega,0.2685298,0.07966321,0.16622755,0.36002004
21,10,Carlos PenaVega,0.15516827,0.033975124,0.13140576,0.20517325
21,11,Carlos PenaVega,0.114509515,0.021178765,0.08906779,0.1412779
21,1,Victor Espinoza,0.0043303063,0.0008644456,0.003434453,0.0055262935
21,2,Victor Espinoza,0.0052066124,0.0013238018,0.0033125184,0.0065069534
21,1,Alek Skarlatos,0.8024988,0.030657792,0.7662023,0.83450574
21,2,Alek Skarlatos,0.4752549,0.06926947,0.37767354,0.5251806
21,3,Alek Skarlatos,0.5668672,0.0855992,0.45562392,0.7028931
21,4,Alek Skarlatos,0.64120597,0.053382713,0.5738933,0.7072632
21,5,Alek Skarlatos,0.22520082,0.07349074,0.15358199,0.34322262
21,6,Alek Skarlatos,0.50983256,0.108566925,0.37209162,0.65213466
21,7,Alek Skarlatos,0.11360151,0.032654215,0.08592447,0.15460435
21,8,Alek Skarlatos,0.20775755,0.03475709,0.17157263,0.24252866
21,9,Alek Skarlatos,0.23061965,0.03972898,0.16615789,0.2754528
21,10,Alek Skarlatos,0.39024302,0.07420804,0.31356385,0.47087565
21,11,Alek Skarlatos,0.2743328,0.036050852,0.23166066,0.3243471
21,1,Chaka Khan,0.008323997,0.005318083,0.003908186,0.016449286
21,2,Chaka Khan,0.0047511035,0.001070564,0.003411567,0.005967326
21,1,Andy Grammer,0.008537941,0.0032450892,0.005647836,0.013095266
21,2,Andy Grammer,0.11069351,0.048328638,0.06306885,0.184333
21,3,Andy Grammer,0.018733455,0.005183383,0.010815347,0.024154471
21,4,Andy Grammer,0.01985331,0.011206515,0.0071051684,0.028609673
21,5,Andy Grammer,0.0057206363,0.0017185698,0.0035725953,0.0073316824
21,6,Andy Grammer,0.023793506,0.007159749,0.013920791,0.03204303
21,7,Andy Grammer,0.023401817,0.01695479,0.0066177663,0.04584165
21,8,Andy Grammer,0.027551973,0.003749389,0.023852814,0.032650717
21,1,Tamar Braxton,0.022781953,0.00886626,0.012468022,0.033497266
21,2,Tamar Braxton,0.029748114,0.009640242,0.020379204,0.044461843
21,3,Tamar Braxton,0.033714842,0.014580873,0.013318744,0.045997523
21,4,Tamar Braxton,0.007805558,0.0033099859,0.003091113,0.010330172
21,5,Tamar Braxton,0.008402354,0.0030903842,0.0061741658,0.012404568
21,6,Tamar Braxton,0.033168957,0.0075210836,0.02693877,0.043309014
21,7,Tamar Braxton,0.051641446,0.012418333,0.03886768,0.06963907
21,8,Tamar Braxton,0.07765774,0.020015867,0.05399178,0.09845695
21,9,Tamar Braxton,0.022695763,0.01543113,0.01219695,0.046440173
21,1,Nick Carter,0.019750921,0.0063181566,0.013547914,0.025615847
21,2,Nick Carter,0.18812819,0.021477114,0.15868196,0.21453583
21,3,Nick Carter,0.15224299,0.056127384,0.07296049,0.21985841
21,4,Nick Carter,0.0408095,0.023950867,0.017473897,0.07147542
21,5,Nick Carter,0.6168027,0.099106014,0.45506516,0.71795756
21,6,Nick Carter,0.14848576,0.07095031,0.05766775,0.23446007
21,7,Nick Carter,0.15819867,0.05440346,0.084618956,0.23604217
21,8,Nick Carter,0.3261201,0.08857433,0.23989713,0.4465331
21,9,Nick Carter,0.3245785,0.07582646,0.2248394,0.4099227
21,10,Nick Carter,0.25546542,0.07264376,0.1649542,0.35812676
21,11,Nick Carter,0.3554707,0.06338165,0.26797557,0.4119165
21,1,Hayes Grier,0.024142804,0.00725257,0.016151916,0.03612897
21,2,Hayes Grier,0.017870901,0.0094778845,0.008157868,0.02913554
21,3,Hayes Grier,0.03416227,0.012917922,0.023663105,0.052579768
21,4,Hayes Grier,0.012098782,0.0050560622,0.006204174,0.016512249
21,5,Hayes Grier,0.0010067598,0.00043317451,0.00056900934,0.0015049571
21,6,Hayes Grier,0.01556626,0.0053285635,0.010733532,0.019571451
21,7,Hayes Grier,0.004940542,0.0011206951,0.0038653228,0.006144714
21,1,Bindi Irwin,0.015627736,0.004375259,0.011279956,0.019591741
21,2,Bindi Irwin,0.019531304,0.013583443,0.0070144157,0.035425857
21,3,Bindi Irwin,0.03598546,0.012077423,0.02581633,0.03883991
21,4,Bindi Irwin,0.044127252,0.016993176,0.020356275,0.061883494
21,5,Bindi Irwin,0.07653123,0.02477224,0.045288503,0.11151363
21,6,Bindi Irwin,0.1577785,0.029200263,0.11133077,0.18376563
21,7,Bindi Irwin,0.34655344,0.042808577,0.29044375,0.41101328
21,8,Bindi Irwin,0.075772695,0.033066526,0.046899747,0.1165467
21,9,Bindi Irwin,0.11817814,0.04564706,0.0713419,0.19009411
21,10,Bindi Irwin,0.19912332,0.023945212,0.16289544,0.22555125
21,11,Bindi Irwin,0.25568697,0.047253553,0.20811844,0.33518666
21,1,Kim Zolciak-Biermann,0.004797218,0.0015214569,0.0024425036,0.0066946065
21,2,Kim Zolciak-Biermann,0.005832123,0.001239449,0.00421475,0.007288914
21,1,Paula Deen,0.01187027,0.0049230345,0.0064132363,0.017149104
21,2,Paula Deen,0.020337893,0.0077521224,0.01295578,0.031804007
21,3,Paula Deen,0.019324517,0.006760403,0.011047577,0.027415548
21,4,Paula Deen,0.04163609,0.015817774,0.023403179,0.06561291
21,5,Paula Deen,0.018358316,0.0042572645,0.013783192,0.02476593
21,6,Paula Deen,0.0035732745,0.001196997,0.0022168136,0.005361355
22,1,Mischa Barton,0.0046109897,0.0015286971,0.0031034814,0.006484064
22,2,Mischa Barton,0.015262298,0.0047379164,0.009376177,0.021853803
22,3,Mischa Barton,0.0011141135,0.00047226087,0.0007582163,0.0016428959
22,1,Kim Fields,0.021933893,0.006195838,0.016146392,0.031226413
22,2,Kim Fields,0.01933978,0.006161447,0.013241875,0.027944319
22,3,Kim Fields,0.05137202,0.011806744,0.03442722,0.06655984
22,4,Kim Fields,0.030466715,0.0076795495,0.023797506,0.043908466
22,5,Kim Fields,0.043453917,0.0096220095,0.029531822,0.05415009
22,6,Kim Fields,0.011280402,0.0023184016,0.008682111,0.014581999
22,7,Kim Fields,0.019155545,0.003934721,0.015377407,0.024858365
22,1,Jodie Sweetin,0.021176869,0.0033509603,0.01747585,0.02598002
22,2,Jodie Sweetin,0.028966432,0.0041993507,0.024410529,0.03227333
22,3,Jodie Sweetin,0.026275791,0.006460077,0.017840868,0.033453822
22,4,Jodie Sweetin,0.10891997,0.021191733,0.0767334,0.12770103
22,5,Jodie Sweetin,0.010722025,0.0027694185,0.0078044566,0.01392927
22,6,Jodie Sweetin,0.13032614,0.054898266,0.06492689,0.1932295
22,7,Jodie Sweetin,0.15348487,0.048836805,0.08892927,0.22093475
22,8,Jodie Sweetin,0.018922694,0.0033828744,0.013196418,0.021910101
22,1,Doug Flutie,0.014774606,0.004871611,0.009474536,0.021837678
22,2,Doug Flutie,0.055623814,0.015374554,0.04417448,0.074493505
22,3,Doug Flutie,0.052833486,0.0147774005,0.03340131,0.06584198
22,4,Doug Flutie,0.098085016,0.03471313,0.061640598,0.14448759
22,5,Doug Flutie,0.007411257,0.0013255217,0.0057851854,0.009225996
22,6,Doug Flutie,0.0049607907,0.0018658041,0.0035747455,0.006083532
22,1,Von Miller,0.030490136,0.010043632,0.018367171,0.041046035
22,2,Von Miller,0.025315234,0.0030134283,0.021654438,0.028543433
22,3,Von Miller,0.029201739,0.008576897,0.018111868,0.040296435
22,4,Von Miller,0.046952095,0.008856863,0.036453135,0.058535106
22,5,Von Miller,0.01759955,0.006993371,0.0099365935,0.026561562
22,6,Von Miller,0.012977075,0.0050925016,0.008530518,0.020938005
22,7,Von Miller,0.026869282,0.009448861,0.018857986,0.040425118
22,1,Antonio Brown,0.043728556,0.006735896,0.03526247,0.05202145
22,2,Antonio Brown,0.10356129,0.0146601405,0.07915265,0.11913351
22,3,Antonio Brown,0.22820978,0.028489962,0.19586368,0.27359673
22,4,Antonio Brown,0.071096614,0.014914836,0.051598247,0.08364756
22,5,Antonio Brown,0.07863606,0.02212102,0.060238194,0.10891676
22,6,Antonio Brown,0.11340981,0.0265865,0.091331154,0.15227525
22,7,Antonio Brown,0.2866141,0.06387625,0.20287831,0.35264194
22,8,Antonio Brown,0.32519156,0.043227993,0.28266615,0.38031566
22,9,Antonio Brown,0.07816472,0.014740934,0.061201077,0.09344898
22,1,Paige VanZant,0.73571295,0.026163444,0.7197124,0.75596243
22,2,Paige VanZant,0.42268157,0.04186117,0.38214487,0.48595208
22,3,Paige VanZant,0.15110175,0.046588972,0.09487958,0.21274778
22,4,Paige VanZant,0.061337527,0.019621167,0.04911449,0.086839944
22,5,Paige VanZant,0.3920101,0.041462842,0.31781605,0.42497757
22,6,Paige VanZant,0.3613057,0.057010297,0.31058246,0.4204786
22,7,Paige VanZant,0.19922145,0.063438475,0.10886511,0.27550358
22,8,Paige VanZant,0.2485121,0.01999859,0.21878786,0.27729285
22,9,Paige VanZant,0.36839786,0.074020386,0.28275082,0.45310214
22,10,Paige VanZant,0.5010963,0.12850499,0.32099578,0.64737236
22,1,Geraldo Rivera,0.00048621788,0.00024030053,0.00025882572,0.0009326824
22,2,Geraldo Rivera,0.0035809372,0.0007553431,0.0027042932,0.0045384075
22,1,Nyle DiMarco,0.064155124,0.018777963,0.04649931,0.08444574
22,2,Nyle DiMarco,0.24671547,0.031351574,0.22074494,0.286957
22,3,Nyle DiMarco,0.2946348,0.053794496,0.22023273,0.3322214
22,4,Nyle DiMarco,0.41207322,0.05912457,0.33205327,0.49394935
22,5,Nyle DiMarco,0.23888512,0.036040444,0.1910575,0.27889764
22,6,Nyle DiMarco,0.25264463,0.040861495,0.19223033,0.29771742
22,7,Nyle DiMarco,0.11408112,0.031151153,0.07857842,0.14798173
22,8,Nyle DiMarco,0.19736274,0.05184242,0.14646298,0.2615009
22,9,Nyle DiMarco,0.3926964,0.057873525,0.3315794,0.44812626
22,10,Nyle DiMarco,0.31390044,0.14696342,0.15868266,0.48246056
22,1,Ginger Zee,0.023720423,0.0047073625,0.019867837,0.029199658
22,2,Ginger Zee,0.03163192,0.0076769246,0.024031267,0.042027738
22,3,Ginger Zee,0.1397437,0.03404506,0.10069765,0.17691155
22,4,Ginger Zee,0.1171484,0.023796098,0.095148176,0.14367783
22,5,Ginger Zee,0.15117268,0.04359701,0.10173157,0.20787081
22,6,Ginger Zee,0.09577791,0.037082512,0.046524595,0.13203688
22,7,Ginger Zee,0.09862121,0.022955623,0.07877863,0.13296182
22,8,Ginger Zee,0.116322584,0.015454347,0.10171678,0.13138
22,9,Ginger Zee,0.12573366,0.030433482,0.09017611,0.16089337
22,10,Ginger Zee,0.18500327,0.03941885,0.14084037,0.23007171
22,1,Wanya Morris,0.0064821052,0.004252307,0.0030898848,0.013949588
22,2,Wanya Morris,0.026204286,0.00413882,0.02217864,0.032210194
22,3,Wanya Morris,0.015109877,0.002985613,0.011223504,0.018888757
22,4,Wanya Morris,0.03837691,0.016317887,0.01706567,0.056161955
22,5,Wanya Morris,0.06010933,0.021671029,0.03293529,0.08284236
22,6,Wanya Morris,0.017317599,0.007146911,0.010396212,0.02592496
22,7,Wanya Morris,0.10195244,0.033907868,0.07659765,0.16140027
22,8,Wanya Morris,0.09368835,0.013773236,0.08070228,0.117224686
22,9,Wanya Morris,0.03500736,0.011012142,0.020345747,0.046831675
22,1,Marla Maples,0.032728154,0.00976632,0.022177601,0.044551443
22,2,Marla Maples,0.021117004,0.008962024,0.011455343,0.03369606
22,3,Marla Maples,0.010402937,0.0033645118,0.0071145007,0.013001344
22,4,Marla Maples,0.01554355,0.004263094,0.009765954,0.021140143
23,1,Jake T. Austin,0.031150037,0.006253155,0.024189994,0.041801415
23,2,Jake T. Austin,0.007357742,0.0015459971,0.0058057397,0.009325995
23,1,Maureen McCormick,0.0071654934,0.0014314136,0.005803843,0.009384391
23,2,Maureen McCormick,0.027171567,0.00541881,0.02170159,0.034820285
23,3,Maureen McCormick,0.02815112,0.009430867,0.01830806,0.04431249
23,4,Maureen McCormick,0.045089036,0.012868604,0.0348785,0.06473222
23,5,Maureen McCormick,0.019282285,0.0073719816,0.011771578,0.02994523
23,6,Maureen McCormick,0.015882496,0.005660058,0.010122623,0.02349894
23,7,Maureen McCormick,0.006501285,0.0016239862,0.005090389,0.007498478
23,1,Marilu Henner,0.02804256,0.0067438455,0.024028253,0.033526465
23,2,Marilu Henner,0.028880125,0.009295482,0.016758373,0.037547655
23,3,Marilu Henner,0.036734127,0.00940219,0.025549442,0.05010765
23,4,Marilu Henner,0.052245837,0.024429338,0.03366787,0.08219137
23,5,Marilu Henner,0.010635751,0.0023739706,0.008019079,0.0134464
23,6,Marilu Henner,0.05652247,0.016555317,0.04023501,0.07625923
23,7,Marilu Henner,0.12411398,0.025612922,0.09252005,0.1395393
23,8,Marilu Henner,0.10582071,0.02213285,0.07866731,0.12933652
23,9,Marilu Henner,0.012756082,0.005404028,0.006409834,0.017857915
23,1,Ryan Lochte,0.064956754,0.021694027,0.029332668,0.08679116
23,2,Ryan Lochte,0.015803287,0.0064057796,0.008902758,0.025109544
23,3,Ryan Lochte,0.070376836,0.015817596,0.043828808,0.08831561
23,4,Ryan Lochte,0.06973431,0.01474358,0.047999647,0.08808893
23,5,Ryan Lochte,0.056126814,0.011762522,0.04458243,0.07088474
23,6,Ryan Lochte,0.032076217,0.018579874,0.014043385,0.059540257
23,7,Ryan Lochte,0.12067259,0.058418743,0.064545356,0.19806778
23,8,Ryan Lochte,0.013709494,0.0023945288,0.011529171,0.015053287
23,1,Calvin Johnson Jr.,0.14427339,0.050360616,0.09630737,0.20450768
23,2,Calvin Johnson Jr.,0.32590237,0.054267455,0.27493763,0.38413575
23,3,Calvin Johnson Jr.,0.2946646,0.09901932,0.16258712,0.41219676
23,4,Calvin Johnson Jr.,0.24361269,0.027394228,0.21060969,0.282799
23,5,Calvin Johnson Jr.,0.48004735,0.06476158,0.41944343,0.5389841
23,6,Calvin Johnson Jr.,0.61049753,0.14524917,0.42703792,0.7557158
23,7,Calvin Johnson Jr.,0.20627566,0.051188085,0.15518348,0.27596158
23,8,Calvin Johnson Jr.,0.41770804,0.0352956,0.37578106,0.46510914
23,9,Calvin Johnson Jr.,0.34148464,0.05101166,0.29318923,0.41966346
23,10,Calvin Johnson Jr.,0.5947558,0.043553133,0.5416412,0.65395033
23,11,Calvin Johnson Jr.,0.40813008,0.06394789,0.322844,0.4859856
23,1,Laurie Hernandez,0.28933683,0.06910402,0.19798222,0.34963626
23,2,Laurie Hernandez,0.046200257,0.01822324,0.026408073,0.06466702
23,3,Laurie Hernandez,0.1872044,0.054655977,0.11383671,0.26119554
23,4,Laurie Hernandez,0.39551303,0.052182853,0.30788678,0.4542421
23,5,Laurie Hernandez,0.33606663,0.063402615,0.27696732,0.43990853
23,6,Laurie Hernandez,0.10793545,0.043333452,0.06285692,0.17346342
23,7,Laurie Hernandez,0.10883278,0.019163802,0.082373284,0.13627234
23,8,Laurie Hernandez,0.19828643,0.030897152,0.16051205,0.23501882
23,9,Laurie Hernandez,0.10484316,0.015456317,0.08896738,0.12862094
23,10,Laurie Hernandez,0.19125146,0.061220963,0.13384637,0.26623404
23,11,Laurie Hernandez,0.3531172,0.07598565,0.28606972,0.41909227
23,1,Amber Rose,0.013752569,0.0026111235,0.011145484,0.018122684
23,2,Amber Rose,0.03927337,0.007419174,0.03162323,0.050019443
23,3,Amber Rose,0.02577787,0.0064648255,0.01818847,0.035663463
23,4,Amber Rose,0.07130384,0.024374846,0.03778578,0.09837673
23,5,Amber Rose,0.0051281326,0.0020361068,0.0034896326,0.007691716
23,6,Amber Rose,0.0014353296,0.00092138065,0.0006062921,0.0029189002
23,1,Rick Perry,0.05211306,0.011161147,0.034541015,0.0613031
23,2,Rick Perry,0.028279506,0.0076378025,0.021478392,0.03751584
23,3,Rick Perry,0.004633031,0.0008741742,0.0034101473,0.0055402676
23,1,James Hinchcliffe,0.24441516,0.08206451,0.16142268,0.35697323
23,2,James Hinchcliffe,0.29301202,0.04218078,0.24738924,0.3583676
23,3,James Hinchcliffe,0.13374937,0.025933277,0.10029081,0.1641815
23,4,James Hinchcliffe,0.039014306,0.013187505,0.0264241,0.054938782
23,5,James Hinchcliffe,0.04083431,0.012275222,0.028099798,0.050219975
23,6,James Hinchcliffe,0.041837957,0.022027116,0.022548765,0.07413087
23,7,James Hinchcliffe,0.30464318,0.07266489,0.22009946,0.4014841
23,8,James Hinchcliffe,0.09362587,0.0299226,0.058626086,0.12847735
23,9,James Hinchcliffe,0.23902182,0.063695304,0.17657928,0.33351213
23,10,James Hinchcliffe,0.045457814,0.0070762816,0.03600247,0.05267255
23,11,James Hinchcliffe,0.1250232,0.024729252,0.09744352,0.15924498
23,1,Babyface,0.011982863,0.0065027615,0.004179885,0.021567969
23,2,Babyface,0.024853783,0.0047067986,0.01901118,0.030773865
23,3,Babyface,0.07378588,0.019937174,0.052398454,0.100192845
23,4,Babyface,0.008884319,0.0026411703,0.006434298,0.01263724
23,1,Vanilla Ice,0.054644387,0.018104937,0.036571413,0.07728919
23,2,Vanilla Ice,0.054705296,0.012804586,0.040359043,0.072646566
23,3,Vanilla Ice,0.025437163,0.0044693584,0.020223545,0.0314218
23,4,Vanilla Ice,0.005550087,0.0018053756,0.003909703,0.0074757724
23,1,Jana Kramer,0.044614743,0.015805462,0.030430583,0.06888585
