season,week,celebrity_name,s_map
20,7,Willow Shields,0.040068354
20,7,Riker Lynch,0.1865036
20,7,Rumer Willis,0.25201422
20,7,Nastia Liukin,0.14115901
20,7,Robert Herjavec,0.07221338
20,7,Noah Galloway,0.18021163
20,7,Chris Soules,0.12782979
20,8,Riker Lynch,0.23060946
20,8,Rumer Willis,0.3296655
20,8,Nastia Liukin,0.114974454
20,8,Robert Herjavec,0.06425342
20,8,Noah Galloway,0.15055391
20,8,Chris Soules,0.10994326
20,9,Riker Lynch,0.3367173
20,9,Rumer Willis,0.36310446
20,9,Nastia Liukin,0.11331764
20,9,Noah Galloway,0.18686058
20,10,Riker Lynch,0.33651492
20,10,Rumer Willis,0.47001502
20,10,Noah Galloway,0.19347005
21,1,Gary Busey,0.015991662
21,1,Alexa PenaVega,0.051556762
21,1,Carlos PenaVega,0.07398368
21,1,Victor Espinoza,0.004481442
21,1,Alek Skarlatos,0.16079186
21,1,Chaka Khan,0.0016759066
21,1,Andy Grammer,0.03633156
21,1,Tamar Braxton,0.10822943
21,1,Nick Carter,0.20519099
21,1,Hayes Grier,0.020148225
21,1,Bindi Irwin,0.29500064
21,1,Kim Zolciak-Biermann,0.010189932
21,1,Paula Deen,0.016427897
21,2,Gary Busey,0.020396253
21,2,Alexa PenaVega,0.053227272
21,2,Carlos PenaVega,0.073216274
21,2,Victor Espinoza,0.0054065557
21,2,Alek Skarlatos,0.1611099
21,2,Chaka Khan,0.0015441417
21,2,Andy Grammer,0.036734894
21,2,Tamar Braxton,0.11379287
21,2,Nick Carter,0.19796662
21,2,Hayes Grier,0.020709803
21,2,Bindi Irwin,0.2861134
21,2,Kim Zolciak-Biermann,0.012272569
21,2,Paula Deen,0.017509472
21,3,Gary Busey,0.017049953
21,3,Alexa PenaVega,0.060919285
21,3,Carlos PenaVega,0.07631433
21,3,Alek Skarlatos,0.16673361
21,3,Andy Grammer,0.03886541
21,3,Tamar Braxton,0.11545654
21,3,Nick Carter,0.21358538
21,3,Hayes Grier,0.02260292
21,3,Bindi Irwin,0.27194706
21,3,Paula Deen,0.016525542
21,4,Gary Busey,0.014361012
21,4,Alexa PenaVega,0.053970646
21,4,Carlos PenaVega,0.07956076
21,4,Alek Skarlatos,0.15935604
21,4,Andy Grammer,0.040270783
21,4,Tamar Braxton,0.11743999
21,4,Nick Carter,0.20934583
21,4,Hayes Grier,0.024889965
21,4,Bindi Irwin,0.28345883
21,4,Paula Deen,0.017346116
21,5,Alexa PenaVega,0.065284945
21,5,Carlos PenaVega,0.091023065
21,5,Alek Skarlatos,0.14968044
21,5,Andy Grammer,0.045873314
21,5,Tamar Braxton,0.10633592
21,5,Nick Carter,0.20778248
21,5,Hayes Grier,0.024183668
21,5,Bindi Irwin,0.29176882
21,5,Paula Deen,0.018067358
21,6,Alexa PenaVega,0.055130303
21,6,Carlos PenaVega,0.087632954
21,6,Alek Skarlatos,0.14478756
21,6,Andy Grammer,0.047785264
21,6,Tamar Braxton,0.118303455
21,6,Nick Carter,0.20855345
21,6,Hayes Grier,0.025604937
21,6,Bindi Irwin,0.2960641
21,6,Paula Deen,0.016137889
21,7,Alexa PenaVega,0.05728466
21,7,Carlos PenaVega,0.08893436
21,7,Alek Skarlatos,0.13725187
21,7,Andy Grammer,0.047107387
21,7,Tamar Braxton,0.105453216
21,7,Nick Carter,0.18726203
21,7,Hayes Grier,0.03540994
21,7,Bindi Irwin,0.3412965
21,8,Alexa PenaVega,0.0568909
21,8,Carlos PenaVega,0.09044219
21,8,Alek Skarlatos,0.15056774
21,8,Andy Grammer,0.036297742
21,8,Tamar Braxton,0.10948961
21,8,Nick Carter,0.2441364
21,8,Bindi Irwin,0.31217533
21,9,Alexa PenaVega,0.057873577
21,9,Carlos PenaVega,0.0893832
21,9,Alek Skarlatos,0.15920241
21,9,Tamar Braxton,0.08715822
21,9,Nick Carter,0.23333324
21,9,Bindi Irwin,0.37304944
21,10,Carlos PenaVega,0.11221266
21,10,Alek Skarlatos,0.19811486
21,10,Nick Carter,0.25145158
21,10,Bindi Irwin,0.43822098
21,11,Carlos PenaVega,0.09282647
21,11,Alek Skarlatos,0.16857208
21,11,Nick Carter,0.30044997
21,11,Bindi Irwin,0.43815157
22,1,Mischa Barton,0.0016394859
22,1,Kim Fields,0.011559342
22,1,Jodie Sweetin,0.057711385
22,1,Doug Flutie,0.010719176
22,1,Von Miller,0.04414263
22,1,Antonio Brown,0.07616979
22,1,Paige VanZant,0.19934574
22,1,Geraldo Rivera,0.0015244323
22,1,Nyle DiMarco,0.3310738
22,1,Ginger Zee,0.12587428
22,1,Wanya Morris,0.13425149
22,1,Marla Maples,0.005988486
22,2,Mischa Barton,0.0016928489
22,2,Kim Fields,0.0118362345
22,2,Jodie Sweetin,0.058399808
22,2,Doug Flutie,0.011089816
22,2,Von Miller,0.04451213
22,2,Antonio Brown,0.077969715
22,2,Paige VanZant,0.19646493
22,2,Geraldo Rivera,0.0016034482
22,2,Nyle DiMarco,0.3304007
22,2,Ginger Zee,0.12674272
22,2,Wanya Morris,0.13310464
22,2,Marla Maples,0.006183114
22,3,Mischa Barton,0.0018056657
22,3,Kim Fields,0.01239064
22,3,Jodie Sweetin,0.058847282
22,3,Doug Flutie,0.01317277
22,3,Von Miller,0.047176946
22,3,Antonio Brown,0.080795184
22,3,Paige VanZant,0.19853069
22,3,Nyle DiMarco,0.3136408
22,3,Ginger Zee,0.13349618
22,3,Wanya Morris,0.1331263
22,3,Marla Maples,0.0070175235
22,4,Kim Fields,0.013620722
22,4,Jodie Sweetin,0.06320382
22,4,Doug Flutie,0.02370246
22,4,Von Miller,0.046087917
22,4,Antonio Brown,0.07860267
22,4,Paige VanZant,0.19600007
22,4,Nyle DiMarco,0.30840603
22,4,Ginger Zee,0.1291336
22,4,Wanya Morris,0.13096732
22,4,Marla Maples,0.010275348
22,5,Kim Fields,0.013607995
22,5,Jodie Sweetin,0.06181347
22,5,Doug Flutie,0.014161361
22,5,Von Miller,0.04856755
22,5,Antonio Brown,0.08398965
22,5,Paige VanZant,0.20336184
22,5,Nyle DiMarco,0.30406255
22,5,Ginger Zee,0.13474324
22,5,Wanya Morris,0.13569234
22,6,Kim Fields,0.014283969
22,6,Jodie Sweetin,0.06235508
22,6,Doug Flutie,0.012638174
22,6,Von Miller,0.047063824
22,6,Antonio Brown,0.081450425
22,6,Paige VanZant,0.20338434
22,6,Nyle DiMarco,0.31015247
22,6,Ginger Zee,0.13769467
22,6,Wanya Morris,0.1309771
22,7,Kim Fields,0.017742394
22,7,Jodie Sweetin,0.065513596
22,7,Von Miller,0.045005884
22,7,Antonio Brown,0.083717555
22,7,Paige VanZant,0.21138555
22,7,Nyle DiMarco,0.30699193
22,7,Ginger Zee,0.1416427
22,7,Wanya Morris,0.12800035
22,8,Jodie Sweetin,0.058027577
22,8,Antonio Brown,0.09244282
22,8,Paige VanZant,0.23756626
22,8,Nyle DiMarco,0.32657957
22,8,Ginger Zee,0.15502267
22,8,Wanya Morris,0.1303611
22,9,Antonio Brown,0.09018689
22,9,Paige VanZant,0.26555082
22,9,Nyle DiMarco,0.3760087
22,9,Ginger Zee,0.1742004
22,9,Wanya Morris,0.09405315
22,10,Paige VanZant,0.3129694
22,10,Nyle DiMarco,0.4716423
22,10,Ginger Zee,0.2153883
23,1,Jake T. Austin,0.0022926463
23,1,Maureen McCormick,0.025912909
23,1,Marilu Henner,0.06742246
23,1,Ryan Lochte,0.05106627
23,1,Calvin Johnson Jr.,0.1303501
23,1,Laurie Hernandez,0.32525435
23,1,Amber Rose,0.013264422
23,1,Rick Perry,0.0053514666
23,1,James Hinchcliffe,0.20442595
23,1,Babyface,0.0022189885
23,1,Vanilla Ice,0.013834598
23,1,Jana Kramer,0.085109
23,1,Terra Jole,0.0734969
23,2,Jake T. Austin,0.002618833
23,2,Maureen McCormick,0.028294513
23,2,Marilu Henner,0.06757836
23,2,Ryan Lochte,0.050698284
23,2,Calvin Johnson Jr.,0.13504274
23,2,Laurie Hernandez,0.31164032
23,2,Amber Rose,0.013950103
23,2,Rick Perry,0.008346163
23,2,James Hinchcliffe,0.1916565
23,2,Babyface,0.0024224923
23,2,Vanilla Ice,0.014332792
23,2,Jana Kramer,0.08847539
23,2,Terra Jole,0.084943585
23,3,Maureen McCormick,0.030751016
23,3,Marilu Henner,0.06903442
23,3,Ryan Lochte,0.05229246
23,3,Calvin Johnson Jr.,0.15026407
23,3,Laurie Hernandez,0.30071497
23,3,Amber Rose,0.014146988
23,3,Rick Perry,0.0055114687
23,3,James Hinchcliffe,0.1910903
23,3,Babyface,0.0022336543
23,3,Vanilla Ice,0.014555691
23,3,Jana Kramer,0.08353035
23,3,Terra Jole,0.08587457
23,4,Maureen McCormick,0.03265188
23,4,Marilu Henner,0.065835916
23,4,Ryan Lochte,0.05543987
23,4,Calvin Johnson Jr.,0.13734749
23,4,Laurie Hernandez,0.3003523
23,4,Amber Rose,0.01665712
23,4,James Hinchcliffe,0.20184636
23,4,Babyface,0.0020672826
23,4,Vanilla Ice,0.01988757
23,4,Jana Kramer,0.083887264
23,4,Terra Jole,0.08402699
23,5,Maureen McCormick,0.032068998
23,5,Marilu Henner,0.07798197
23,5,Ryan Lochte,0.05727178
23,5,Calvin Johnson Jr.,0.1364181
23,5,Laurie Hernandez,0.27242002
23,5,Amber Rose,0.01563648
23,5,James Hinchcliffe,0.22443913
23,5,Jana Kramer,0.09462402
23,5,Terra Jole,0.08913951
23,6,Maureen McCormick,0.03121573
23,6,Marilu Henner,0.07439602
23,6,Ryan Lochte,0.05570654
23,6,Calvin Johnson Jr.,0.1511184
23,6,Laurie Hernandez,0.28024697
23,6,Amber Rose,0.013737341
23,6,James Hinchcliffe,0.21217254
23,6,Jana Kramer,0.103981115
23,6,Terra Jole,0.07742536
23,7,Maureen McCormick,0.029868973
23,7,Marilu Henner,0.06624378
23,7,Ryan Lochte,0.054048415
23,7,Calvin Johnson Jr.,0.16753405
23,7,Laurie Hernandez,0.28221673
23,7,James Hinchcliffe,0.22360475
23,7,Jana Kramer,0.09804833
23,7,Terra Jole,0.078435004
23,8,Marilu Henner,0.06390317
23,8,Ryan Lochte,0.047258466
23,8,Calvin Johnson Jr.,0.16389911
23,8,Laurie Hernandez,0.31712726
23,8,James Hinchcliffe,0.232936
23,8,Jana Kramer,0.10275788
23,8,Terra Jole,0.0721181
23,9,Marilu Henner,0.061387125
23,9,Calvin Johnson Jr.,0.16467883
23,9,Laurie Hernandez,0.36323416
23,9,James Hinchcliffe,0.2144588
23,9,Jana Kramer,0.11626569
23,9,Terra Jole,0.07997543
23,10,Calvin Johnson Jr.,0.16173352
23,10,Laurie Hernandez,0.41309053
23,10,James Hinchcliffe,0.24455383
23,10,Jana Kramer,0.10903608
23,10,Terra Jole,0.071586
23,11,Calvin Johnson Jr.,0.19641648
23,11,Laurie Hernandez,0.43390244
23,11,James Hinchcliffe,0.28151593
23,11,Jana Kramer,0.088165134
24,1,Charo,0.0044042696
24,1,Mr. T,0.0076306965
24,1,Heather Morris,0.015052234
24,1,Nancy Kerrigan,0.031309508
24,1,Bonner Bolton,0.11153381
24,1,Simone Biles,0.10113837
24,1,David Ross,0.2534086
24,1,Rashad Jennings,0.28756487
24,1,Chris Kattan,0.002986068
24,1,Erika Jayne,0.011689301
24,1,Normani,0.07870684
24,1,Nick Viall,0.094575405
24,2,Charo,0.005037361
24,2,Mr. T,0.008789508
24,2,Heather Morris,0.015838958
24,2,Nancy Kerrigan,0.030917624
24,2,Bonner Bolton,0.12513937
24,2,Simone Biles,0.09178227
24,2,David Ross,0.2327474
24,2,Rashad Jennings,0.29040834
24,2,Chris Kattan,0.0036350964
24,2,Erika Jayne,0.012561449
24,2,Normani,0.09257088
24,2,Nick Viall,0.09057175
24,3,Charo,0.0062376056
24,3,Mr. T,0.009961225
24,3,Heather Morris,0.018412132
24,3,Nancy Kerrigan,0.03764196
24,3,Bonner Bolton,0.11675861
24,3,Simone Biles,0.10263469
24,3,David Ross,0.24753682
24,3,Rashad Jennings,0.24786277
24,3,Erika Jayne,0.01383904
24,3,Normani,0.1013634
24,3,Nick Viall,0.09775184
24,4,Mr. T,0.008421494
24,4,Heather Morris,0.019476173
24,4,Nancy Kerrigan,0.037079908
24,4,Bonner Bolton,0.12833548
24,4,Simone Biles,0.11029228
24,4,David Ross,0.19992514
24,4,Rashad Jennings,0.29217577
24,4,Erika Jayne,0.0143011855
24,4,Normani,0.089733765
24,4,Nick Viall,0.10025881
24,5,Heather Morris,0.023182638
24,5,Nancy Kerrigan,0.045706186
24,5,Bonner Bolton,0.1261928
24,5,Simone Biles,0.12535414
24,5,David Ross,0.17060739
24,5,Rashad Jennings,0.24608031
24,5,Erika Jayne,0.021037206
24,5,Normani,0.12159589
24,5,Nick Viall,0.12024352
24,6,Heather Morris,0.038103253
24,6,Nancy Kerrigan,0.053498432
24,6,Bonner Bolton,0.12790966
24,6,Simone Biles,0.11491423
24,6,David Ross,0.16760671
24,6,Rashad Jennings,0.27052224
24,6,Normani,0.12697972
24,6,Nick Viall,0.10046575
24,7,Nancy Kerrigan,0.04532
24,7,Bonner Bolton,0.1166533
24,7,Simone Biles,0.12047482
24,7,David Ross,0.17413428
24,7,Rashad Jennings,0.31561792
24,7,Normani,0.14369193
24,7,Nick Viall,0.084107675
24,8,Bonner Bolton,0.11092118
24,8,Simone Biles,0.11892538
24,8,David Ross,0.24611515
24,8,Rashad Jennings,0.36544672
24,8,Normani,0.15859157
24,9,Simone Biles,0.114982784
24,9,David Ross,0.2736653
24,9,Rashad Jennings,0.43615085
24,9,Normani,0.175201
24,10,David Ross,0.30144933
24,10,Rashad Jennings,0.50751615
24,10,Normani,0.19103453
25,1,Sasha Pieterse,0.0071477895
25,1,Frankie Muniz,0.13345744
25,1,Jordan Fisher,0.3198728
25,1,Derek Fisher,0.009124974
25,1,Nikki Bella,0.016437273
25,1,Terrell Owens,0.06294182
25,1,Victoria Arlen,0.07771626
25,1,Barbara Corcoran,0.0013212885
25,1,Lindsey Stirling,0.20728908
25,1,Debbie Gibson,0.0058454364
25,1,Nick Lachey,0.014990877
25,1,Drew Scott,0.09287727
25,1,Vanessa Lachey,0.050977677
25,2,Sasha Pieterse,0.008075118
25,2,Frankie Muniz,0.14344108
25,2,Jordan Fisher,0.3052895
25,2,Derek Fisher,0.013903129
25,2,Nikki Bella,0.01603674
25,2,Terrell Owens,0.06348157
25,2,Victoria Arlen,0.07919796
25,2,Barbara Corcoran,0.0012487138
25,2,Lindsey Stirling,0.19596994
25,2,Debbie Gibson,0.008372648
25,2,Nick Lachey,0.015552637
25,2,Drew Scott,0.09811268
25,2,Vanessa Lachey,0.051318366
25,3,Sasha Pieterse,0.007454506
25,3,Frankie Muniz,0.12817568
25,3,Jordan Fisher,0.30020484
25,3,Derek Fisher,0.010131626
25,3,Nikki Bella,0.016271356
25,3,Terrell Owens,0.07001541
25,3,Victoria Arlen,0.077465326
25,3,Lindsey Stirling,0.21873997
25,3,Nick Lachey,0.016038394
25,3,Drew Scott,0.10527936
25,3,Vanessa Lachey,0.05022345
25,4,Sasha Pieterse,0.008964564
25,4,Frankie Muniz,0.12755346
25,4,Jordan Fisher,0.31490773
25,4,Derek Fisher,0.011753365
25,4,Nikki Bella,0.017580787
25,4,Terrell Owens,0.073251314
25,4,Victoria Arlen,0.08658896
25,4,Lindsey Stirling,0.19714318
25,4,Nick Lachey,0.017007211
25,4,Drew Scott,0.09846479
25,4,Vanessa Lachey,0.04678467
25,5,Sasha Pieterse,0.009909333
25,5,Frankie Muniz,0.15400822
25,5,Jordan Fisher,0.2884261
25,5,Nikki Bella,0.019661631
25,5,Terrell Owens,0.07993388
25,5,Victoria Arlen,0.08881148
25,5,Lindsey Stirling,0.19230416
25,5,Nick Lachey,0.019500066
25,5,Drew Scott,0.09984872
25,5,Vanessa Lachey,0.047596335
25,6,Frankie Muniz,0.14366359
25,6,Jordan Fisher,0.29135224
25,6,Nikki Bella,0.020076552
25,6,Terrell Owens,0.08557336
25,6,Victoria Arlen,0.08067341
25,6,Lindsey Stirling,0.2074503
25,6,Nick Lachey,0.01570418
25,6,Drew Scott,0.10512868
25,6,Vanessa Lachey,0.0503777
25,7,Frankie Muniz,0.17750676
25,7,Jordan Fisher,0.29629612
25,7,Nikki Bella,0.017794492
25,7,Terrell Owens,0.07063138
25,7,Victoria Arlen,0.086064935
25,7,Lindsey Stirling,0.1889308
25,7,Drew Scott,0.12154438
25,7,Vanessa Lachey,0.041231222
25,8,Frankie Muniz,0.17502546
25,8,Jordan Fisher,0.3593211
25,8,Terrell Owens,0.058813654
25,8,Victoria Arlen,0.06965775
25,8,Lindsey Stirling,0.23281756
25,8,Drew Scott,0.1043645
25,9,Frankie Muniz,0.16675514
25,9,Jordan Fisher,0.39446503
25,9,Victoria Arlen,0.06227904
25,9,Lindsey Stirling,0.27711827
25,9,Drew Scott,0.0993825
25,10,Frankie Muniz,0.18924831
25,10,Jordan Fisher,0.41601458
25,10,Lindsey Stirling,0.3010212
25,10,Drew Scott,0.09371596
26,1,Jamie Anderson,0.003204122
26,1,Johnny Damon,0.007960614
26,1,Kareem Abdul-Jabbar,0.012888781
26,1,Arike Ogunbowale,0.009499162
26,1,Jennie Finch Daigle,0.021738123
26,1,Chris Mazdzer,0.032227848
26,1,Mirai Nagasu,0.12688488
26,1,Tonya Harding,0.14466617
26,1,Josh Norman,0.26908398
26,1,Adam Rippon,0.37184635
26,2,Kareem Abdul-Jabbar,0.009415013
26,2,Arike Ogunbowale,0.016316338
26,2,Jennie Finch Daigle,0.029505905
26,2,Chris Mazdzer,0.03710837
26,2,Mirai Nagasu,0.15203433
26,2,Tonya Harding,0.123328626
26,2,Josh Norman,0.18451926
26,2,Adam Rippon,0.44777215
26,3,Jennie Finch Daigle,0.018029647
26,3,Chris Mazdzer,0.03250707
26,3,Mirai Nagasu,0.07387282
26,3,Tonya Harding,0.1098893
26,3,Josh Norman,0.2863167
26,3,Adam Rippon,0.47938454
26,4,Tonya Harding,0.10536056
26,4,Josh Norman,0.3077616
26,4,Adam Rippon,0.5868778
27,1,Juan Pablo Di Pace,0.05131004
27,1,Evanna Lynch,0.08741872
27,1,Nancy McKeon,0.0064903297
27,1,John Schneider,0.014020382
27,1,Milo Manheim,0.14379418
27,1,Danelle Umstead,0.00494071
27,1,Mary Lou Retton,0.00679826
27,1,DeMarcus Ware,0.021476796
27,1,Nikki Glaser,0.0050869
27,1,Bobby Bones,0.55652505
27,1,Tinashe,0.0062804474
27,1,Alexis Ren,0.05703152
27,1,Joe Amabile,0.038826633
27,2,Juan Pablo Di Pace,0.06487264
27,2,Evanna Lynch,0.11108224
27,2,Nancy McKeon,0.008214108
27,2,John Schneider,0.017296968
27,2,Milo Manheim,0.1776637
27,2,Danelle Umstead,0.0064083585
27,2,Mary Lou Retton,0.008468578
27,2,DeMarcus Ware,0.025086759
27,2,Bobby Bones,0.45566595
27,2,Tinashe,0.0077197636
27,2,Alexis Ren,0.067866474
27,2,Joe Amabile,0.04965444
27,3,Juan Pablo Di Pace,0.07503271
27,3,Evanna Lynch,0.12791878
27,3,Nancy McKeon,0.011438912
27,3,John Schneider,0.02179522
27,3,Milo Manheim,0.19629632
27,3,Mary Lou Retton,0.011045301
27,3,DeMarcus Ware,0.029897835
27,3,Bobby Bones,0.3814705
27,3,Tinashe,0.009873448
27,3,Alexis Ren,0.07650565
27,3,Joe Amabile,0.058725335
27,4,Juan Pablo Di Pace,0.077596836
27,4,Evanna Lynch,0.13656202
27,4,John Schneider,0.038158756
27,4,Milo Manheim,0.2282934
27,4,Mary Lou Retton,0.016888086
27,4,DeMarcus Ware,0.039596442
27,4,Bobby Bones,0.28805774
27,4,Tinashe,0.01671168
27,4,Alexis Ren,0.08576883
27,4,Joe Amabile,0.07236621
27,5,Juan Pablo Di Pace,0.08361391
27,5,Evanna Lynch,0.14337301
27,5,John Schneider,0.029276472
27,5,Milo Manheim,0.21617365
27,5,Mary Lou Retton,0.013519279
27,5,DeMarcus Ware,0.035580702
27,5,Bobby Bones,0.31064895
27,5,Alexis Ren,0.09271304
27,5,Joe Amabile,0.07510095
27,6,Juan Pablo Di Pace,0.083718814
27,6,Evanna Lynch,0.15462357
27,6,John Schneider,0.039270703
27,6,Milo Manheim,0.22013676
27,6,Mary Lou Retton,0.01555417
27,6,DeMarcus Ware,0.034252822
27,6,Bobby Bones,0.28462172
27,6,Alexis Ren,0.09255253
27,6,Joe Amabile,0.07526891
27,7,Juan Pablo Di Pace,0.07395238
27,7,Evanna Lynch,0.17352472
27,7,John Schneider,0.028867299
27,7,Milo Manheim,0.24044582
27,7,DeMarcus Ware,0.033146173
27,7,Bobby Bones,0.28322044
27,7,Alexis Ren,0.09615371
27,7,Joe Amabile,0.07068944
27,8,Juan Pablo Di Pace,0.058915198
27,8,Evanna Lynch,0.19779545
27,8,Milo Manheim,0.27115318
27,8,Bobby Bones,0.27708888
27,8,Alexis Ren,0.118807614
27,8,Joe Amabile,0.07623959
27,9,Evanna Lynch,0.21143092
27,9,Milo Manheim,0.29789433
27,9,Bobby Bones,0.36929825
27,9,Alexis Ren,0.1213766
28,1,Kate Flannery,0.028144745
28,1,James Van Der Beek,0.054420292
28,1,Kel Mitchell,0.3241252
28,1,Ray Lewis,0.008965781
28,1,Lamar Odom,0.02562527
28,1,Sailor Brinkley-Cook,0.003128143
28,1,Sean Spicer,0.039511316
28,1,Mary Wilson,0.0036148347
28,1,Lauren Alaina,0.056482576
28,1,Ally Brooke,0.13317464
28,1,Karamo Brown,0.019875744
28,1,Hannah Brown,0.30293152
28,2,Kate Flannery,0.028692858
28,2,James Van Der Beek,0.08025276
28,2,Kel Mitchell,0.23801689
28,2,Ray Lewis,0.012765215
28,2,Lamar Odom,0.09602131
28,2,Sailor Brinkley-Cook,0.004168496
28,2,Sean Spicer,0.047990218
28,2,Mary Wilson,0.007961528
28,2,Lauren Alaina,0.07600148
28,2,Ally Brooke,0.13506658
28,2,Karamo Brown,0.02443693
28,2,Hannah Brown,0.2486257
28,3,Kate Flannery,0.024226015
28,3,James Van Der Beek,0.0689272
28,3,Kel Mitchell,0.2599355
28,3,Lamar Odom,0.027826494
28,3,Sailor Brinkley-Cook,0.0034229406
28,3,Sean Spicer,0.045243118
28,3,Lauren Alaina,0.069942474
28,3,Ally Brooke,0.120881066
28,3,Karamo Brown,0.026614541
28,3,Hannah Brown,0.3529807
28,4,Kate Flannery,0.028571725
28,4,James Van Der Beek,0.06927356
28,4,Kel Mitchell,0.22328486
28,4,Lamar Odom,0.020265345
28,4,Sailor Brinkley-Cook,0.0034728767
28,4,Sean Spicer,0.05472588
28,4,Lauren Alaina,0.070382886
28,4,Ally Brooke,0.13433181
28,4,Karamo Brown,0.028772764
28,4,Hannah Brown,0.36691827
28,5,Kate Flannery,0.021419657
28,5,James Van Der Beek,0.039137147
28,5,Kel Mitchell,0.17648172
28,5,Sailor Brinkley-Cook,0.003534949
28,5,Sean Spicer,0.07420514
28,5,Lauren Alaina,0.093372494
28,5,Ally Brooke,0.14440812
28,5,Karamo Brown,0.04646267
28,5,Hannah Brown,0.40097806
28,6,Kate Flannery,0.006402959
28,6,James Van Der Beek,0.0076100496
28,6,Kel Mitchell,0.06064838
28,6,Sailor Brinkley-Cook,0.0019313322
28,6,Sean Spicer,0.2147061
28,6,Lauren Alaina,0.11383348
28,6,Ally Brooke,0.16490088
28,6,Karamo Brown,0.21166353
28,6,Hannah Brown,0.21830332
28,7,Kate Flannery,0.09791656
28,7,James Van Der Beek,0.05700389
28,7,Kel Mitchell,0.16627043
28,7,Sean Spicer,0.17442997
28,7,Lauren Alaina,0.10465203
28,7,Ally Brooke,0.14913248
28,7,Karamo Brown,0.029652549
28,7,Hannah Brown,0.22094208
28,8,Kate Flannery,0.032964088
28,8,James Van Der Beek,0.0855489
28,8,Kel Mitchell,0.18550302
28,8,Sean Spicer,0.21051951
28,8,Lauren Alaina,0.1246795
28,8,Ally Brooke,0.14490427
28,8,Hannah Brown,0.21588066
28,9,James Van Der Beek,0.08817582
28,9,Kel Mitchell,0.23529251
28,9,Sean Spicer,0.07305316
28,9,Lauren Alaina,0.11637951
28,9,Ally Brooke,0.1464019
28,9,Hannah Brown,0.3406972
28,10,James Van Der Beek,0.089264
28,10,Kel Mitchell,0.24693075
28,10,Lauren Alaina,0.12217888
28,10,Ally Brooke,0.14474362
28,10,Hannah Brown,0.39688277
28,11,Kel Mitchell,0.26349828
28,11,Lauren Alaina,0.13635069
28,11,Ally Brooke,0.14436515
28,11,Hannah Brown,0.4557859
29,1,Anne Heche,0.004557109
29,1,Jesse Metcalfe,0.008992748
29,1,Chrishell Stause,0.030641424
29,1,Skai Jackson,0.06252985
29,1,Justina Machado,0.059862074
29,1,Charles Oakley,0.0011207056
29,1,Veron Davis,0.0066503007
29,1,Johnny Weir,0.036254186
29,1,Nev Schulman,0.17216848
29,1,AJ McLean,0.031923905
29,1,Nelly,0.09258213
29,1,Kaitlyn Bristowe,0.46617317
29,1,Carole Baskin,0.0010907667
29,1,Monica Aldama,0.0043563354
29,1,Jeannie Mai,0.021096844
29,2,Anne Heche,0.0051669637
29,2,Jesse Metcalfe,0.010079081
29,2,Chrishell Stause,0.034042217
29,2,Skai Jackson,0.08169178
29,2,Justina Machado,0.066360496
29,2,Charles Oakley,0.0012520627
29,2,Veron Davis,0.007347975
29,2,Johnny Weir,0.0417466
29,2,Nev Schulman,0.18382862
29,2,AJ McLean,0.035315726
29,2,Nelly,0.107654706
29,2,Kaitlyn Bristowe,0.3942585
29,2,Carole Baskin,0.00119142
29,2,Monica Aldama,0.0050492547
29,2,Jeannie Mai,0.025014572
29,3,Anne Heche,0.0068200477
29,3,Jesse Metcalfe,0.013972293
29,3,Chrishell Stause,0.036557406
29,3,Skai Jackson,0.08544055
29,3,Justina Machado,0.076305084
29,3,Veron Davis,0.007889588
29,3,Johnny Weir,0.04246723
29,3,Nev Schulman,0.18823655
29,3,AJ McLean,0.038503584
29,3,Nelly,0.12140117
29,3,Kaitlyn Bristowe,0.34068596
29,3,Carole Baskin,0.0013675302
29,3,Monica Aldama,0.005399405
29,3,Jeannie Mai,0.034953643
29,4,Anne Heche,0.015225783
29,4,Jesse Metcalfe,0.050355922
29,4,Chrishell Stause,0.04583459
29,4,Skai Jackson,0.07168455
29,4,Justina Machado,0.07378785
29,4,Veron Davis,0.009624678
29,4,Johnny Weir,0.045945935
29,4,Nev Schulman,0.15963511
29,4,AJ McLean,0.041193783
29,4,Nelly,0.12385264
29,4,Kaitlyn Bristowe,0.21162981
29,4,Monica Aldama,0.006296964
29,4,Jeannie Mai,0.14493224
29,5,Jesse Metcalfe,0.019699907
29,5,Chrishell Stause,0.068566084
29,5,Skai Jackson,0.08472459
29,5,Justina Machado,0.082507744
29,5,Veron Davis,0.010607381
29,5,Johnny Weir,0.04575727
29,5,Nev Schulman,0.1992216
29,5,AJ McLean,0.043590456
29,5,Nelly,0.12885325
29,5,Kaitlyn Bristowe,0.27174747
29,5,Monica Aldama,0.005833242
29,5,Jeannie Mai,0.038890954
29,6,Chrishell Stause,0.05016533
29,6,Skai Jackson,0.10849664
29,6,Justina Machado,0.089029245
29,6,Veron Davis,0.018651932
29,6,Johnny Weir,0.05762562
29,6,Nev Schulman,0.20325296
29,6,AJ McLean,0.04966169
29,6,Nelly,0.14064762
29,6,Kaitlyn Bristowe,0.2441863
29,6,Monica Aldama,0.0064364877
29,6,Jeannie Mai,0.031846195
29,7,Chrishell Stause,0.04565564
29,7,Skai Jackson,0.12326947
29,7,Justina Machado,0.11081109
29,7,Johnny Weir,0.06322624
29,7,Nev Schulman,0.19163719
29,7,AJ McLean,0.07018876
29,7,Nelly,0.15795496
