season,week,celebrity_name,s_share
24,5,Heather Morris,0.09156372868663866
24,5,Nancy Kerrigan,0.09192797897503772
24,5,Bonner Bolton,0.07450673045652897
24,5,Simone Biles,0.09062441525834118
24,5,David Ross,0.09722244082167862
24,5,Rashad Jennings,0.11660349058183755
24,5,Chris Kattan,0.0
24,5,Erika Jayne,0.10138109884915952
24,5,Normani,0.07750536339719512
24,5,Nick Viall,0.1178597661243912
24,6,Charo,0.0
24,6,Mr. T,0.0
24,6,Heather Morris,0.10504441625341056
24,6,Nancy Kerrigan,0.1064041661070887
24,6,Bonner Bolton,0.08965604288081525
24,6,Simone Biles,0.10483075076037708
24,6,David Ross,0.11239880512164782
24,6,Rashad Jennings,0.13028175925016658
24,6,Chris Kattan,0.0
24,6,Erika Jayne,0.12673650535793374
24,6,Normani,0.09151713382914264
24,6,Nick Viall,0.13313042043941764
24,7,Charo,0.0
24,7,Mr. T,0.0
24,7,Heather Morris,0.1301604236062148
24,7,Nancy Kerrigan,0.1209864727909428
24,7,Bonner Bolton,0.1056402263958822
24,7,Simone Biles,0.11859347465060294
24,7,David Ross,0.1281133674532683
24,7,Rashad Jennings,0.14360593132468058
24,7,Chris Kattan,0.0
24,7,Erika Jayne,0.0
24,7,Normani,0.1047708863595628
24,7,Nick Viall,0.14812921741884566
24,8,Charo,0.0
24,8,Mr. T,0.0
24,8,Heather Morris,0.0
24,8,Nancy Kerrigan,0.14579682548329573
24,8,Bonner Bolton,0.12311717475233774
24,8,Simone Biles,0.1342385149971514
24,8,David Ross,0.14446805473261864
24,8,Rashad Jennings,0.1582819808866699
24,8,Chris Kattan,0.0
24,8,Erika Jayne,0.0
24,8,Normani,0.11994912071870258
24,8,Nick Viall,0.17414832842922406
24,9,Charo,0.0
24,9,Mr. T,0.0
24,9,Heather Morris,0.0
24,9,Nancy Kerrigan,0.0
24,9,Bonner Bolton,0.1983773505633353
24,9,Simone Biles,0.19467688799234534
24,9,David Ross,0.20669203470138048
24,9,Rashad Jennings,0.2189173708415555
24,9,Chris Kattan,0.0
24,9,Erika Jayne,0.0
24,9,Normani,0.18133635590138344
24,9,Nick Viall,0.0
24,10,Charo,0.0
24,10,Mr. T,0.0
24,10,Heather Morris,0.0
24,10,Nancy Kerrigan,0.0
24,10,Bonner Bolton,0.0
24,10,Simone Biles,0.2568757536423778
24,10,David Ross,0.2529375665213699
24,10,Rashad Jennings,0.26346465404445635
24,10,Chris Kattan,0.0
24,10,Erika Jayne,0.0
24,10,Normani,0.22672202579179587
24,10,Nick Viall,0.0
23,1,Jake T. Austin,0.08020997687607805
23,1,Maureen McCormick,0.057518790146186126
23,1,Marilu Henner,0.060232265000127204
23,1,Ryan Lochte,0.07107440469427102
23,1,Calvin Johnson Jr.,0.07059243997601249
23,1,Laurie Hernandez,0.13174212430064972
23,1,Amber Rose,0.07034431287849466
23,1,Rick Perry,0.0919712453395835
23,1,James Hinchcliffe,0.08981079388754569
23,1,Babyface,0.07019659493392669
23,1,Vanilla Ice,0.07390038754186126
23,1,Jana Kramer,0.06975838832689411
23,1,Terra Jole,0.06264827609836948
23,2,Jake T. Austin,0.07652781466200713
23,2,Maureen McCormick,0.05645211785972681
23,2,Marilu Henner,0.05995694281342463
23,2,Ryan Lochte,0.06781162495607013
23,2,Calvin Johnson Jr.,0.0712702474692352
23,2,Laurie Hernandez,0.14074529593496402
23,2,Amber Rose,0.06711504912672782
23,2,Rick Perry,0.08530282444135222
23,2,James Hinchcliffe,0.09196411528092377
23,2,Babyface,0.07290304968126322
23,2,Vanilla Ice,0.07252992242691075
23,2,Jana Kramer,0.0714309292704689
23,2,Terra Jole,0.06599006607692547
23,3,Jake T. Austin,0.06674571352885514
23,3,Maureen McCormick,0.05725059921841603
23,3,Marilu Henner,0.06080499781960659
23,3,Ryan Lochte,0.0676684998945837
23,3,Calvin Johnson Jr.,0.073852397149373
23,3,Laurie Hernandez,0.14506113964213255
23,3,Amber Rose,0.06697339427714782
23,3,Rick Perry,0.08421075138519493
23,3,James Hinchcliffe,0.09376857743849447
23,3,Babyface,0.07274917852016159
23,3,Vanilla Ice,0.0716013720000481
23,3,Jana Kramer,0.07166511972782867
23,3,Terra Jole,0.06764825939815729
23,4,Jake T. Austin,0.0
23,4,Maureen McCormick,0.0634208009120436
23,4,Marilu Henner,0.06585460166261915
23,4,Ryan Lochte,0.073087456636631
23,4,Calvin Johnson Jr.,0.07971994878463295
23,4,Laurie Hernandez,0.15746280236113838
23,4,Amber Rose,0.07323771751163806
23,4,Rick Perry,0.07887177254700406
23,4,James Hinchcliffe,0.1026444535158353
23,4,Babyface,0.07636715695532591
23,4,Vanilla Ice,0.0774602667447332
23,4,Jana Kramer,0.07752425963063828
23,4,Terra Jole,0.07434876273776005
23,5,Jake T. Austin,0.0
23,5,Maureen McCormick,0.07133091530474148
23,5,Marilu Henner,0.07472056344454416
23,5,Ryan Lochte,0.08109889948741997
23,5,Calvin Johnson Jr.,0.08780091518335884
23,5,Laurie Hernandez,0.16705491367086178
23,5,Amber Rose,0.08125073543691085
23,5,Rick Perry,0.0
23,5,James Hinchcliffe,0.11330723709820853
23,5,Babyface,0.07636228727587642
23,5,Vanilla Ice,0.07736150972717543
23,5,Jana Kramer,0.0863000451629417
23,5,Terra Jole,0.08341197820796115
23,6,Jake T. Austin,0.0
23,6,Maureen McCormick,0.08532943753726495
23,6,Marilu Henner,0.0913851960155506
23,6,Ryan Lochte,0.0937846486771059
23,6,Calvin Johnson Jr.,0.10768725373843355
23,6,Laurie Hernandez,0.18906155428727625
23,6,Amber Rose,0.0920120047382891
23,6,Rick Perry,0.0
23,6,James Hinchcliffe,0.135263857332392
23,6,Babyface,0.0
23,6,Vanilla Ice,0.0
23,6,Jana Kramer,0.10948185759696032
23,6,Terra Jole,0.09599419007672735
23,7,Jake T. Austin,0.0
23,7,Maureen McCormick,0.08577755670419392
23,7,Marilu Henner,0.0915159391443204
23,7,Ryan Lochte,0.09427717153731527
23,7,Calvin Johnson Jr.,0.1099144199880176
23,7,Laurie Hernandez,0.19114320154476463
23,7,Amber Rose,0.08157192828835691
23,7,Rick Perry,0.0
23,7,James Hinchcliffe,0.13806135738352143
23,7,Babyface,0.0
23,7,Vanilla Ice,0.0
23,7,Jana Kramer,0.11068729891193624
23,7,Terra Jole,0.09705112649757368
23,8,Jake T. Austin,0.0
23,8,Maureen McCormick,0.08606635863314058
23,8,Marilu Henner,0.10012747017421786
23,8,Ryan Lochte,0.1041042809029647
23,8,Calvin Johnson Jr.,0.12164314426037785
23,8,Laurie Hernandez,0.20640353612859272
23,8,Amber Rose,0.0
23,8,Rick Perry,0.0
23,8,James Hinchcliffe,0.15322399347987517
23,8,Babyface,0.0
23,8,Vanilla Ice,0.0
23,8,Jana Kramer,0.12242588266138128
23,8,Terra Jole,0.10600533375944976
23,9,Jake T. Austin,0.0
23,9,Maureen McCormick,0.0
23,9,Marilu Henner,0.1131901629750225
23,9,Ryan Lochte,0.10472089965629329
23,9,Calvin Johnson Jr.,0.13527492047309964
23,9,Laurie Hernandez,0.2229622548348169
23,9,Amber Rose,0.0
23,9,Rick Perry,0.0
23,9,James Hinchcliffe,0.16664917113574018
23,9,Babyface,0.0
23,9,Vanilla Ice,0.0
23,9,Jana Kramer,0.13734745975103585
23,9,Terra Jole,0.1198551311739917
23,10,Jake T. Austin,0.0
23,10,Maureen McCormick,0.0
23,10,Marilu Henner,0.11845789177235475
23,10,Ryan Lochte,0.0
23,10,Calvin Johnson Jr.,0.15406579734641127
23,10,Laurie Hernandez,0.24437525371187027
23,10,Amber Rose,0.0
23,10,Rick Perry,0.0
23,10,James Hinchcliffe,0.18677872424532402
23,10,Babyface,0.0
23,10,Vanilla Ice,0.0
23,10,Jana Kramer,0.1567523207579457
23,10,Terra Jole,0.13957001216609416
23,11,Jake T. Austin,0.0
23,11,Maureen McCormick,0.0
23,11,Marilu Henner,0.0
23,11,Ryan Lochte,0.0
23,11,Calvin Johnson Jr.,0.18073612628043792
23,11,Laurie Hernandez,0.2733034279214784
23,11,Amber Rose,0.0
23,11,Rick Perry,0.0
23,11,James Hinchcliffe,0.21438672854282034
23,11,Babyface,0.0
23,11,Vanilla Ice,0.0
23,11,Jana Kramer,0.18205542567292193
23,11,Terra Jole,0.1495182915823414
22,1,Mischa Barton,0.09832019328063983
22,1,Kim Fields,0.06278396590100467
22,1,Jodie Sweetin,0.09166433187781103
22,1,Doug Flutie,0.07075494583842186
22,1,Von Miller,0.06331661707438993
22,1,Antonio Brown,0.08872900798492846
22,1,Paige VanZant,0.07750618413555564
22,1,Geraldo Rivera,0.05879550303122136
22,1,Nyle DiMarco,0.09418561294056885
22,1,Ginger Zee,0.09673569135027713
22,1,Wanya Morris,0.09454891518291939
22,1,Marla Maples,0.10265903140226187
22,2,Mischa Barton,0.09189678520962705
22,2,Kim Fields,0.062023988063661
22,2,Jodie Sweetin,0.09309749436815859
22,2,Doug Flutie,0.07087304322941872
22,2,Von Miller,0.06342229911816266
22,2,Antonio Brown,0.08765497453338832
22,2,Paige VanZant,0.08205668745439805
22,2,Geraldo Rivera,0.05345336280689271
22,2,Nyle DiMarco,0.09434281856098048
22,2,Ginger Zee,0.09824814402931766
22,2,Wanya Morris,0.10010002258333456
22,2,Marla Maples,0.10283038004266021
22,3,Mischa Barton,0.09034186077217572
22,3,Kim Fields,0.06262327379033351
22,3,Jodie Sweetin,0.09462609426992037
22,3,Doug Flutie,0.07060955555345289
22,3,Von Miller,0.06318651138508959
22,3,Antonio Brown,0.08732909596977305
22,3,Paige VanZant,0.08340400453562544
22,3,Geraldo Rivera,0.04660372061819565
22,3,Nyle DiMarco,0.0971796774177337
22,3,Ginger Zee,0.09853796600158597
22,3,Wanya Morris,0.10242452054379445
22,3,Marla Maples,0.10313371914231964
22,4,Mischa Barton,0.0836627333642639
22,4,Kim Fields,0.06764524429499688
22,4,Jodie Sweetin,0.09794665621800984
22,4,Doug Flutie,0.07322480359294722
22,4,Von Miller,0.06821509710027555
22,4,Antonio Brown,0.09381514142450677
22,4,Paige VanZant,0.0901713121021881
22,4,Geraldo Rivera,0.0
22,4,Nyle DiMarco,0.10347248735491699
22,4,Ginger Zee,0.1057422633027115
22,4,Wanya Morris,0.10928139000877769
22,4,Marla Maples,0.1068228712364056
22,5,Mischa Barton,0.0
22,5,Kim Fields,0.07613879537421397
22,5,Jodie Sweetin,0.10973201792163077
22,5,Doug Flutie,0.08172769738410243
22,5,Von Miller,0.0770388567084529
22,5,Antonio Brown,0.10147949893950794
22,5,Paige VanZant,0.09997900407129548
22,5,Geraldo Rivera,0.0
22,5,Nyle DiMarco,0.11642863903490716
22,5,Ginger Zee,0.11627467211100564
22,5,Wanya Morris,0.11885845987602381
22,5,Marla Maples,0.10234235857885991
22,6,Mischa Barton,0.0
22,6,Kim Fields,0.08523775355723404
22,6,Jodie Sweetin,0.12011629706319962
22,6,Doug Flutie,0.08588204007366079
22,6,Von Miller,0.0861144426033845
22,6,Antonio Brown,0.11606328614415667
22,6,Paige VanZant,0.11661483223362101
22,6,Geraldo Rivera,0.0
22,6,Nyle DiMarco,0.12675833510751278
22,6,Ginger Zee,0.12433140434998105
22,6,Wanya Morris,0.1388816088672496
22,6,Marla Maples,0.0
22,7,Mischa Barton,0.0
22,7,Kim Fields,0.08580008410442125
22,7,Jodie Sweetin,0.12061098159793582
22,7,Doug Flutie,0.07604600266961312
22,7,Von Miller,0.08668255684395242
22,7,Antonio Brown,0.11682897890918205
22,7,Paige VanZant,0.11825565410907787
22,7,Geraldo Rivera,0.0
22,7,Nyle DiMarco,0.12885920592012298
22,7,Ginger Zee,0.12608080178216208
22,7,Wanya Morris,0.1408357340635325
22,7,Marla Maples,0.0
22,8,Mischa Barton,0.0
22,8,Kim Fields,0.08817641999933974
22,8,Jodie Sweetin,0.13326868406980502
22,8,Doug Flutie,0.0
22,8,Von Miller,0.08899287879619742
22,8,Antonio Brown,0.12808595705670062
22,8,Paige VanZant,0.1299722110969981
22,8,Geraldo Rivera,0.0
22,8,Nyle DiMarco,0.14123716983592974
22,8,Ginger Zee,0.13887100536414312
22,8,Wanya Morris,0.1513956737808862
22,8,Marla Maples,0.0
22,9,Mischa Barton,0.0
22,9,Kim Fields,0.0
22,9,Jodie Sweetin,0.14815759795214986
22,9,Doug Flutie,0.0
22,9,Von Miller,0.0
22,9,Antonio Brown,0.15960754484221698
22,9,Paige VanZant,0.1627770285115125
22,9,Geraldo Rivera,0.0
22,9,Nyle DiMarco,0.17359793358553957
22,9,Ginger Zee,0.1708604349258219
22,9,Wanya Morris,0.1849994601827592
22,9,Marla Maples,0.0
22,10,Mischa Barton,0.0
22,10,Kim Fields,0.0
22,10,Jodie Sweetin,0.0
22,10,Doug Flutie,0.0
22,10,Von Miller,0.0
22,10,Antonio Brown,0.17973472939655244
22,10,Paige VanZant,0.19934973509200105
22,10,Geraldo Rivera,0.0
22,10,Nyle DiMarco,0.2101498146502742
22,10,Ginger Zee,0.20691435864213592
22,10,Wanya Morris,0.20385136221903638
22,10,Marla Maples,0.0
21,1,Gary Busey,0.08379265842813508
21,1,Alexa PenaVega,0.09435290477055094
21,1,Carlos PenaVega,0.06092804206854343
21,1,Victor Espinoza,0.07054410591477459
21,1,Alek Skarlatos,0.0544877277829704
21,1,Chaka Khan,0.04243966483713004
21,1,Andy Grammer,0.08167949260214712
21,1,Tamar Braxton,0.05323822569502871
21,1,Nick Carter,0.08509726621265751
21,1,Hayes Grier,0.06421098145320212
21,1,Bindi Irwin,0.11559815254597879
21,1,Kim Zolciak-Biermann,0.1084209675504631
21,1,Paula Deen,0.0852098101384183
21,2,Gary Busey,0.08754990793888774
21,2,Alexa PenaVega,0.09235714121522329
21,2,Carlos PenaVega,0.05993934696535451
21,2,Victor Espinoza,0.07224239657121122
21,2,Alek Skarlatos,0.05360354132606262
21,2,Chaka Khan,0.04501532655060773
21,2,Andy Grammer,0.08075834203831918
21,2,Tamar Braxton,0.05133340170621214
21,2,Nick Carter,0.08371637085572863
21,2,Hayes Grier,0.06316901324318948
21,2,Bindi Irwin,0.11202293403037035
21,2,Kim Zolciak-Biermann,0.11103111213681906
21,2,Paula Deen,0.0872611654220141
21,3,Gary Busey,0.08721321312371867
21,3,Alexa PenaVega,0.08983945593485412
21,3,Carlos PenaVega,0.058939178166955215
21,3,Victor Espinoza,0.0759619183410651
21,3,Alek Skarlatos,0.05248163740128956
21,3,Chaka Khan,0.047333016647129106
21,3,Andy Grammer,0.07975494833220871
21,3,Tamar Braxton,0.05025901103310656
21,3,Nick Carter,0.08143423574569718
21,3,Hayes Grier,0.06224941137492129
21,3,Bindi Irwin,0.10991574924662711
21,3,Kim Zolciak-Biermann,0.11674773642290426
21,3,Paula Deen,0.08787048822952331
21,4,Gary Busey,0.11749394416101562
21,4,Alexa PenaVega,0.11585849142910361
21,4,Carlos PenaVega,0.08192603344737714
21,4,Victor Espinoza,0.0
21,4,Alek Skarlatos,0.07611425394811408
21,4,Chaka Khan,0.0
21,4,Andy Grammer,0.10402937698824019
21,4,Tamar Braxton,0.0722644185446587
21,4,Nick Carter,0.10260053542828707
21,4,Hayes Grier,0.08393208700909437
21,4,Bindi Irwin,0.12934545108553375
21,4,Kim Zolciak-Biermann,0.0
21,4,Paula Deen,0.1164354079585754
21,5,Gary Busey,0.1270956865837333
21,5,Alexa PenaVega,0.11270954867641644
21,5,Carlos PenaVega,0.07991104905632873
21,5,Victor Espinoza,0.0
21,5,Alek Skarlatos,0.07623800450101391
21,5,Chaka Khan,0.0
21,5,Andy Grammer,0.1022814998144471
21,5,Tamar Braxton,0.07238190983289995
21,5,Nick Carter,0.10114461822929192
21,5,Hayes Grier,0.08384583331601735
21,5,Bindi Irwin,0.1268353137901082
21,5,Kim Zolciak-Biermann,0.0
21,5,Paula Deen,0.11755653619974318
21,6,Gary Busey,0.0
21,6,Alexa PenaVega,0.1298850224090532
21,6,Carlos PenaVega,0.09234847157027773
21,6,Victor Espinoza,0.0
21,6,Alek Skarlatos,0.09253534890475612
21,6,Chaka Khan,0.0
21,6,Andy Grammer,0.11312794296425654
21,6,Tamar Braxton,0.08406965361038544
21,6,Nick Carter,0.11261083511102322
21,6,Hayes Grier,0.09928175661190912
21,6,Bindi Irwin,0.13699087324812412
21,6,Kim Zolciak-Biermann,0.0
21,6,Paula Deen,0.13915009557021452
21,7,Gary Busey,0.0
21,7,Alexa PenaVega,0.12823504215356085
21,7,Carlos PenaVega,0.09102279768277972
21,7,Victor Espinoza,0.0
21,7,Alek Skarlatos,0.09166629258538873
21,7,Chaka Khan,0.0
21,7,Andy Grammer,0.1115039771596904
21,7,Tamar Braxton,0.08314077732761611
21,7,Nick Carter,0.11136661047793214
21,7,Hayes Grier,0.09785655454838411
21,7,Bindi Irwin,0.13457294210329301
21,7,Kim Zolciak-Biermann,0.0
21,7,Paula Deen,0.15063500596135496
21,8,Gary Busey,0.0
21,8,Alexa PenaVega,0.1458783612781828
21,8,Carlos PenaVega,0.10829987655690522
21,8,Victor Espinoza,0.0
21,8,Alek Skarlatos,0.11027884640501785
21,8,Chaka Khan,0.0
21,8,Andy Grammer,0.1304772442668624
21,8,Tamar Braxton,0.10083796963156436
21,8,Nick Carter,0.1267910846298351
21,8,Hayes Grier,0.12573753860444492
21,8,Bindi Irwin,0.15169907862718754
21,8,Kim Zolciak-Biermann,0.0
21,8,Paula Deen,0.0
21,9,Gary Busey,0.0
21,9,Alexa PenaVega,0.16065962329888892
21,9,Carlos PenaVega,0.12492308692039487
21,9,Victor Espinoza,0.0
21,9,Alek Skarlatos,0.1274497322105036
21,9,Chaka Khan,0.0
21,9,Andy Grammer,0.15917576125497537
21,9,Tamar Braxton,0.1184196457870093
21,9,Nick Carter,0.14300482880876528
21,9,Hayes Grier,0.0
21,9,Bindi Irwin,0.16636732171946256
21,9,Kim Zolciak-Biermann,0.0
21,9,Paula Deen,0.0
21,10,Gary Busey,0.0
21,10,Alexa PenaVega,0.19496166088175443
21,10,Carlos PenaVega,0.14776022398874702
21,10,Victor Espinoza,0.0
21,10,Alek Skarlatos,0.1511633785428917
21,10,Chaka Khan,0.0
21,10,Andy Grammer,0.0
21,10,Tamar Braxton,0.15096773052367607
21,10,Nick Carter,0.166952888607234
21,10,Hayes Grier,0.0
21,10,Bindi Irwin,0.18819411745569675
21,10,Kim Zolciak-Biermann,0.0
21,10,Paula Deen,0.0
21,11,Gary Busey,0.0
21,11,Alexa PenaVega,0.0
21,11,Carlos PenaVega,0.23042701299858004
21,11,Victor Espinoza,0.0
21,11,Alek Skarlatos,0.2500636552369026
21,11,Chaka Khan,0.0
21,11,Andy Grammer,0.0
21,11,Tamar Braxton,0.0
21,11,Nick Carter,0.24930704981161636
21,11,Hayes Grier,0.0
21,11,Bindi Irwin,0.270202281952901
21,11,Kim Zolciak-Biermann,0.0
21,11,Paula Deen,0.0
20,1,Suzanne Somers,0.05297933508233958
20,1,Willow Shields,0.07919518941843302
20,1,Riker Lynch,0.07260168286578406
20,1,Rumer Willis,0.09995233726726775
20,1,Nastia Liukin,0.07913329999026669
20,1,Michael Sam,0.08167457150967374
20,1,Robert Herjavec,0.0727504645949869
20,1,Charlotte McKinney,0.07855925607615127
20,1,Noah Galloway,0.09497474496729864
20,1,Redfoo,0.12333709225441855
20,1,Patti LaBelle,0.08038723856864062
20,1,Chris Soules,0.0844547874047391
20,2,Suzanne Somers,0.05341960766018669
20,2,Willow Shields,0.0771423585631896
20,2,Riker Lynch,0.07071976332213574
20,2,Rumer Willis,0.09736145714559981
20,2,Nastia Liukin,0.0757623344688807
20,2,Michael Sam,0.08235330924934592
20,2,Robert Herjavec,0.07335504059687573
20,2,Charlotte McKinney,0.08059193674780991
20,2,Noah Galloway,0.09659448838543595
20,2,Redfoo,0.1211819220216424
20,2,Patti LaBelle,0.08105527822401984
20,2,Chris Soules,0.09046250361487786
20,3,Suzanne Somers,0.0534049016544358
20,3,Willow Shields,0.07537608081358832
20,3,Riker Lynch,0.06865015138781477
20,3,Rumer Willis,0.09482169955976744
20,3,Nastia Liukin,0.07354515182822935
20,3,Michael Sam,0.08260026685882868
20,3,Robert Herjavec,0.07238198844437728
20,3,Charlotte McKinney,0.08136393170129402
20,3,Noah Galloway,0.09500203867609884
20,3,Redfoo,0.13146722556133458
20,3,Patti LaBelle,0.08183171155305129
20,3,Chris Soules,0.08955485196117978
20,4,Suzanne Somers,0.0656100256446487
20,4,Willow Shields,0.08488438959208354
20,4,Riker Lynch,0.07950355216554873
20,4,Rumer Willis,0.10501021074054007
20,4,Nastia Liukin,0.08383883102742974
20,4,Michael Sam,0.09436373487854022
20,4,Robert Herjavec,0.08318454448012925
20,4,Charlotte McKinney,0.10169180074133564
20,4,Noah Galloway,0.10611679629967756
20,4,Redfoo,0.0
20,4,Patti LaBelle,0.09359670850843545
20,4,Chris Soules,0.10219940592163096
20,5,Suzanne Somers,0.07577785111250611
20,5,Willow Shields,0.0935186688081955
20,5,Riker Lynch,0.08727343169377709
20,5,Rumer Willis,0.11179422495164994
20,5,Nastia Liukin,0.09149271501632111
20,5,Michael Sam,0.11277242983860573
20,5,Robert Herjavec,0.09436960141005667
20,5,Charlotte McKinney,0.0
20,5,Noah Galloway,0.116283897680693
20,5,Redfoo,0.0
20,5,Patti LaBelle,0.10404564447468737
20,5,Chris Soules,0.11267153501350757
20,6,Suzanne Somers,0.09599249571630833
20,6,Willow Shields,0.10482555333514704
20,6,Riker Lynch,0.09826779702759975
20,6,Rumer Willis,0.12321068840121423
20,6,Nastia Liukin,0.10282297103977218
20,6,Michael Sam,0.0
20,6,Robert Herjavec,0.1064953268927138
20,6,Charlotte McKinney,0.0
20,6,Noah Galloway,0.12815972827837355
20,6,Redfoo,0.0
20,6,Patti LaBelle,0.11598365142330375
20,6,Chris Soules,0.12424178788556732
20,7,Suzanne Somers,0.0
20,7,Willow Shields,0.1147592974375625
20,7,Riker Lynch,0.10882587271449735
20,7,Rumer Willis,0.13344280609381884
20,7,Nastia Liukin,0.11226519100339447
20,7,Michael Sam,0.0
20,7,Robert Herjavec,0.1186003147386019
20,7,Charlotte McKinney,0.0
20,7,Noah Galloway,0.13800368348332573
20,7,Redfoo,0.0
20,7,Patti LaBelle,0.13774019467466567
20,7,Chris Soules,0.13636263985413358
20,8,Suzanne Somers,0.0
20,8,Willow Shields,0.14399714440283667
20,8,Riker Lynch,0.12596222891796027
20,8,Rumer Willis,0.1497515567303916
20,8,Nastia Liukin,0.12962793697912742
20,8,Michael Sam,0.0
20,8,Robert Herjavec,0.13803138817519642
20,8,Charlotte McKinney,0.0
20,8,Noah Galloway,0.1572213894677945
20,8,Redfoo,0.0
20,8,Patti LaBelle,0.0
20,8,Chris Soules,0.1554083553266931
20,9,Suzanne Somers,0.0
20,9,Willow Shields,0.0
20,9,Riker Lynch,0.14658261217485347
20,9,Rumer Willis,0.1701036397802638
20,9,Nastia Liukin,0.15016571954976984
20,9,Michael Sam,0.0
20,9,Robert Herjavec,0.16868076580736985
20,9,Charlotte McKinney,0.0
20,9,Noah Galloway,0.1776963677441495
20,9,Redfoo,0.0
20,9,Patti LaBelle,0.0
20,9,Chris Soules,0.18677089494359345
20,10,Suzanne Somers,0.0
20,10,Willow Shields,0.0
20,10,Riker Lynch,0.2310508736112498
20,10,Rumer Willis,0.25413287494438613
20,10,Nastia Liukin,0.2514119498152713
20,10,Michael Sam,0.0
20,10,Robert Herjavec,0.0
20,10,Charlotte McKinney,0.0
20,10,Noah Galloway,0.26340430162909273
20,10,Redfoo,0.0
20,10,Patti LaBelle,0.0
20,10,Chris Soules,0.0
19,1,Antonio Sabato Jr.,0.06006214526211903
19,1,Jonathan Bennett,0.08431860189637874
19,1,Lea Thompson,0.0934789692865641
19,1,Janel Parrish,0.06725061165780506
19,1,Alfonso Ribeiro,0.10739137147558327
19,1,Lolo Jones,0.055383056899711965
19,1,Randy Couture,0.07774228580381526
19,1,Tommy Chong,0.08796465506260027
19,1,Betsey Johnson,0.044366553193118954
19,1,Michael Waltrip,0.042418855582942325
19,1,Tavis Smiley,0.08249887727034545
19,1,Bethany Mota,0.06310378054575508
19,1,Sadie Robertson,0.13402023606326052
19,2,Antonio Sabato Jr.,0.06153102254146263
19,2,Jonathan Bennett,0.08524998941374236
19,2,Lea Thompson,0.10094774671577733
19,2,Janel Parrish,0.0716731674165876
19,2,Alfonso Ribeiro,0.1114769393767355
19,2,Lolo Jones,0.037711794304520846
19,2,Randy Couture,0.07655675764059378
19,2,Tommy Chong,0.08662324125071494
19,2,Betsey Johnson,0.04368998705190415
19,2,Michael Waltrip,0.039627415785127906
19,2,Tavis Smiley,0.0812408136383478
19,2,Bethany Mota,0.06637329558728794
19,2,Sadie Robertson,0.13729782927719703
19,3,Antonio Sabato Jr.,0.06389776218238329
19,3,Jonathan Bennett,0.09039970835515565
19,3,Lea Thompson,0.10523591728774008
19,3,Janel Parrish,0.08389288988795823
19,3,Alfonso Ribeiro,0.11722217520483096
19,3,Lolo Jones,0.0
19,3,Randy Couture,0.07607122647492875
19,3,Tommy Chong,0.09394149668876782
19,3,Betsey Johnson,0.046270771068888265
19,3,Michael Waltrip,0.041773459340095576
19,3,Tavis Smiley,0.05971522364200605
19,3,Bethany Mota,0.07795000799520785
19,3,Sadie Robertson,0.14362936187203748
19,4,Antonio Sabato Jr.,0.06784924273236838
19,4,Jonathan Bennett,0.08893353024796516
19,4,Lea Thompson,0.12044933964584648
19,4,Janel Parrish,0.09416882909176223
19,4,Alfonso Ribeiro,0.1349215314208637
19,4,Lolo Jones,0.0
19,4,Randy Couture,0.05860969675204578
19,4,Tommy Chong,0.09622484966550246
19,4,Betsey Johnson,0.05059783961545807
19,4,Michael Waltrip,0.044273910068707296
19,4,Tavis Smiley,0.0
19,4,Bethany Mota,0.08514536295996178
19,4,Sadie Robertson,0.15882586779951868
19,5,Antonio Sabato Jr.,0.07266114727221813
19,5,Jonathan Bennett,0.08941238455457448
19,5,Lea Thompson,0.13303118595688582
19,5,Janel Parrish,0.10419671964000712
19,5,Alfonso Ribeiro,0.14827343218029174
19,5,Lolo Jones,0.0
19,5,Randy Couture,0.0
19,5,Tommy Chong,0.09523354338835971
19,5,Betsey Johnson,0.04086824123375867
19,5,Michael Waltrip,0.04524748704562782
19,5,Tavis Smiley,0.0
19,5,Bethany Mota,0.09375755046611729
19,5,Sadie Robertson,0.17731830826215936
19,6,Antonio Sabato Jr.,0.0645719140492318
19,6,Jonathan Bennett,0.08947163013705617
19,6,Lea Thompson,0.13100976935963252
19,6,Janel Parrish,0.106965280269531
19,6,Alfonso Ribeiro,0.1826269705630989
19,6,Lolo Jones,0.0
19,6,Randy Couture,0.0
19,6,Tommy Chong,0.08345149790905913
19,6,Betsey Johnson,0.0
19,6,Michael Waltrip,0.04443469732165616
19,6,Tavis Smiley,0.0
19,6,Bethany Mota,0.10658070951166063
19,6,Sadie Robertson,0.19088753087907367
19,7,Antonio Sabato Jr.,0.06394996859774414
19,7,Jonathan Bennett,0.06467712325618945
19,7,Lea Thompson,0.1375918276951721
19,7,Janel Parrish,0.11055524476871126
19,7,Alfonso Ribeiro,0.18976622234709145
19,7,Lolo Jones,0.0
19,7,Randy Couture,0.0
19,7,Tommy Chong,0.0830899106899644
19,7,Betsey Johnson,0.0
19,7,Michael Waltrip,0.04330783377626195
19,7,Tavis Smiley,0.0
19,7,Bethany Mota,0.11496217334637607
19,7,Sadie Robertson,0.1920996955224893
19,8,Antonio Sabato Jr.,0.05344273646551747
19,8,Jonathan Bennett,0.0
19,8,Lea Thompson,0.14221637527451497
19,8,Janel Parrish,0.12728296728242788
19,8,Alfonso Ribeiro,0.20865400592620606
19,8,Lolo Jones,0.0
19,8,Randy Couture,0.0
19,8,Tommy Chong,0.08674763497345521
