season,celebrity_name,timeframe,anchor_term,mean_interest,mean_anchor,fame_ratio,status,notes,log_fame_ratio
34,Alix Earle,2025-08-17 2025-09-15,Barack Obama,16.333333333333332,45.5,0.358974358974359,ok,,0.3067302674224754
34,Andy Richter,2025-08-17 2025-09-15,Barack Obama,5.8,45.5,0.12747252747252746,ok,,0.1199784262198191
34,Baron Davis,2025-08-17 2025-09-15,Barack Obama,3.3666666666666667,45.5,0.073992673992674,ok,,0.0713831748275367
34,Corey Feldman,2025-08-17 2025-09-15,Barack Obama,21.666666666666668,45.5,0.4761904761904762,ok,,0.38946476676172326
34,Danielle Fishel,2025-08-17 2025-09-15,Barack Obama,11.733333333333333,65.86666666666666,0.17813765182186236,ok,,0.16393493054351532
34,Dylan Efron,2025-08-17 2025-09-15,Barack Obama,14.333333333333334,65.86666666666666,0.2176113360323887,ok,,0.1968910182268111
34,Elaine Hendrix,2025-08-17 2025-09-15,Barack Obama,9.5,65.86666666666666,0.14423076923076925,ok,,0.13473259397015674
34,Hilaria Baldwin,2025-08-17 2025-09-15,Barack Obama,15.266666666666667,65.86666666666666,0.23178137651821865,ok,,0.20846139523965937
34,Jen Affleck,2025-08-17 2025-09-15,Barack Obama,11.966666666666667,63.266666666666666,0.18914646996838777,ok,,0.1732357976476625
34,Jordan Chiles,2025-08-17 2025-09-15,Barack Obama,6.8,63.266666666666666,0.10748155953635405,ok,,0.10208857226702325
34,Lauren Jauregui,2025-08-17 2025-09-15,Barack Obama,12.3,63.266666666666666,0.19441517386722867,ok,,0.17765667133765584
34,Robert Irwin,2025-08-17 2025-09-15,Barack Obama,15.633333333333333,63.266666666666666,0.24710221285563752,ok,,0.22082263034411076
34,Scott Hoying,2025-08-17 2025-09-15,Barack Obama,7.8,65.86666666666666,0.11842105263157895,ok,,0.11191791620398538
34,Whitney Leavitt,2025-08-17 2025-09-15,Barack Obama,8.1,65.86666666666666,0.1229757085020243,ok,,0.1159820446247808
